,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
112,9996,0,0,4,5883,237,6120,87729,20.3,1.8,46,False,False,789,itn_irs,False,True,15
113,9996,0,0,4,6445,236,6681,94879,21.9,0.0,42,False,False,789,itn_irs,False,True,15
114,9996,0,0,4,5984,213,6197,101805,19.7,4.7,42,False,False,789,itn_irs,False,True,15
115,9996,0,0,4,6414,206,6620,102648,21.0,8.6,46,False,False,789,itn_irs,False,True,15
116,9996,0,0,4,6824,197,7021,110244,22.9,0.0,46,False,False,789,itn_irs,False,True,15
117,9996,0,0,4,7168,193,7361,116969,20.6,2.0,37,False,False,789,itn_irs,False,True,15
118,9996,0,0,4,7537,214,7751,114997,21.3,3.9,19,False,False,789,itn_irs,False,True,15
119,9996,0,0,4,7893,205,8098,115081,22.5,2.0,4,False,False,789,itn_irs,False,True,15
120,9996,0,0,4,8108,206,8314,124861,22.4,8.9,8,False,False,789,itn_irs,False,True,15
121,9996,0,0,4,8350,203,8553,134490,22.5,0.0,8,False,False,789,itn_irs,False,True,15
122,9996,0,0,4,8693,197,8890,132085,22.8,0.0,8,False,False,789,itn_irs,False,True,15
123,9996,0,0,4,10139,205,10344,133191,22.9,2.2,4,False,False,789,itn_irs,False,True,15
124,9996,0,0,4,10605,215,10820,137858,22.0,2.0,4,False,False,789,itn_irs,False,True,15
125,9996,0,0,4,10955,210,11165,141168,20.7,4.1,4,False,False,789,itn_irs,False,True,15
126,9996,0,0,4,11306,205,11511,145681,19.9,1.4,4,False,False,789,itn_irs,False,True,15
127,9996,0,0,4,11628,206,11834,150185,21.1,0.5,4,False,False,789,itn_irs,False,True,15
128,9996,0,0,4,11768,204,11972,153986,21.8,7.1,3,False,False,789,itn_irs,False,True,15
129,9996,0,0,4,11918,188,12106,157938,22.2,0.3,3,False,False,789,itn_irs,False,True,15
130,9996,0,0,4,12062,192,12254,172687,21.7,10.9,8,False,False,789,itn_irs,False,True,15
131,9996,0,0,4,12185,194,12379,186256,22.0,5.1,10,False,False,789,itn_irs,False,True,15
132,9996,0,0,4,12426,178,12604,198940,21.8,5.3,12,False,False,789,itn_irs,False,True,15
133,9996,0,0,4,12943,180,13123,211074,22.3,0.0,12,False,False,789,itn_irs,False,True,15
134,9996,0,0,4,13437,177,13614,223487,21.5,3.0,12,False,False,789,itn_irs,False,True,15
135,9996,0,0,4,14026,176,14202,234365,23.3,2.0,12,False,False,789,itn_irs,False,True,15
136,9996,0,0,4,14647,166,14813,246939,22.6,1.0,9,False,False,789,itn_irs,False,True,15
137,9996,0,0,4,15666,162,15828,241141,21.2,0.0,9,False,False,789,itn_irs,False,True,15
138,9996,0,0,4,16710,165,16875,239926,20.7,6.9,7,False,False,789,itn_irs,False,True,15
139,9996,0,0,4,17708,159,17867,240872,22.2,0.0,5,False,False,789,itn_irs,False,True,15
140,9996,0,0,4,18713,158,18871,246039,21.5,3.2,3,False,False,789,itn_irs,False,True,15
141,9996,0,0,4,19760,162,19922,251345,22.2,7.0,6,False,False,789,itn_irs,False,True,15
142,9996,0,0,4,20707,169,20876,260757,23.9,0.5,6,False,False,789,itn_irs,False,True,15
143,9996,0,0,4,21680,172,21852,288218,22.5,7.9,9,False,False,789,itn_irs,False,True,15
144,9996,0,0,4,22637,172,22809,317242,20.5,6.0,12,False,False,789,itn_irs,False,True,15
145,9996,0,0,4,23492,171,23663,322170,21.1,0.0,12,False,False,789,itn_irs,False,True,15
146,9996,0,0,4,24202,170,24372,350593,21.8,1.0,9,False,False,789,itn_irs,False,True,15
147,9996,0,0,4,24973,161,25134,349498,22.1,0.0,9,False,False,789,itn_irs,False,True,15
148,9996,0,0,4,25514,161,25675,378338,20.7,15.3,16,False,False,789,itn_irs,False,True,15
149,9997,0,0,3,26012,160,26172,405294,22.7,0.8,13,False,False,789,itn_irs,False,True,15
150,9997,0,0,3,26749,151,26900,399974,21.9,1.0,13,False,False,789,itn_irs,False,True,15
151,9997,0,0,3,27466,150,27616,396267,22.1,0.3,10,False,False,789,itn_irs,False,True,15
152,9997,0,0,3,28324,146,28470,425912,20.6,18.2,16,False,False,789,itn_irs,False,True,15
153,9997,0,0,3,29495,139,29634,453868,20.7,1.0,16,False,False,789,itn_irs,False,True,15
154,9997,0,0,3,31139,146,31285,484184,20.5,10.9,21,False,False,789,itn_irs,False,True,15
155,9998,0,0,2,33357,140,33497,518026,20.4,1.7,21,False,False,789,itn_irs,False,True,15
156,9998,0,0,2,36097,159,36256,552383,20.8,8.7,18,False,False,789,itn_irs,False,True,15
157,9997,1,0,2,33402,144,33546,578741,21.5,0.3,18,False,False,789,itn_irs,False,True,15
158,9997,1,0,2,35466,145,35611,607758,19.9,6.0,21,False,False,789,itn_irs,False,True,15
159,9997,1,0,2,37687,142,37829,635320,20.0,14.3,28,False,False,789,itn_irs,False,True,15
160,9997,1,0,2,40633,157,40790,665994,20.3,25.5,31,False,False,789,itn_irs,False,True,15
161,9997,0,1,2,43276,177,43453,701930,20.3,26.8,43,False,False,789,itn_irs,False,True,15
162,9997,0,1,2,46385,176,46561,741500,21.6,0.0,38,False,False,789,itn_irs,False,True,15
163,9997,0,1,2,49526,179,49705,786978,20.6,20.2,48,False,False,789,itn_irs,False,True,15
164,9997,0,1,2,52658,184,52842,800126,20.5,10.9,49,False,False,789,itn_irs,False,True,15
165,9997,0,1,2,55863,183,56046,820685,19.7,5.0,51,False,False,789,itn_irs,False,True,15
166,9997,0,1,2,59186,177,59363,846114,20.6,11.8,53,False,False,789,itn_irs,False,True,15
167,9997,0,1,2,62152,176,62328,914601,19.1,10.4,51,False,False,789,itn_irs,False,True,15
168,9997,0,1,2,65121,171,65292,982172,19.9,13.5,45,False,False,789,itn_irs,False,True,15
169,9997,0,0,3,60156,160,60316,1032236,20.2,0.0,33,False,False,789,itn_irs,False,True,15
170,9997,0,0,3,62624,161,62785,1073810,20.4,1.0,33,False,False,789,itn_irs,False,True,15
171,9997,0,0,3,65526,168,65694,1121465,20.0,4.1,23,False,False,789,itn_irs,False,True,15
172,9997,0,0,3,68611,161,68772,1167998,21.2,2.3,18,False,False,789,itn_irs,False,True,15
173,9997,0,0,3,80730,168,80898,1242058,22.6,1.0,16,False,False,789,itn_irs,False,True,15
174,9997,0,0,3,84717,165,84882,1320020,21.1,4.1,11,False,False,789,itn_irs,False,True,15
175,9997,0,0,3,88971,168,89139,1303656,19.8,5.1,8,False,False,789,itn_irs,False,True,15
176,9997,0,0,3,92838,166,93004,1303365,20.6,6.1,5,False,False,789,itn_irs,False,True,15
177,9997,0,0,3,95951,161,96112,1412509,20.0,10.6,10,False,False,789,itn_irs,False,True,15
178,9997,0,0,3,99601,155,99756,1514023,21.6,0.0,10,False,False,789,itn_irs,False,True,15
179,9997,0,0,3,104345,153,104498,1619748,21.4,0.5,10,False,False,789,itn_irs,False,True,15
180,9997,0,0,3,110299,154,110453,1731840,21.0,8.3,14,False,False,789,itn_irs,False,True,15
181,9997,0,0,3,117142,170,117312,1841739,20.7,24.7,26,False,False,789,itn_irs,False,True,15
182,9997,0,0,3,124457,184,124641,1954252,21.1,10.7,31,False,False,789,itn_irs,False,True,15
183,9997,0,0,3,131768,180,131948,2076476,22.8,1.4,29,False,False,789,itn_irs,False,True,15
184,9997,0,0,3,137391,173,137564,2196404,22.7,0.6,26,False,False,789,itn_irs,False,True,15
185,9997,0,0,3,162740,189,162929,2366909,21.4,10.5,26,False,False,789,itn_irs,False,True,15
186,9997,0,0,3,170909,194,171103,2548178,21.9,9.8,30,False,False,789,itn_irs,False,True,15
187,9997,0,0,3,182398,200,182598,2733417,22.7,5.1,32,False,False,789,itn_irs,False,True,15
188,9997,0,0,3,193880,205,194085,2937717,20.5,3.8,28,False,False,789,itn_irs,False,True,15
189,9997,0,0,3,207998,207,208205,3146664,21.9,1.2,16,False,False,789,itn_irs,False,True,15
190,9997,0,0,3,225053,212,225265,3380813,22.6,3.2,11,False,False,789,itn_irs,False,True,15
191,9997,0,0,3,242200,219,242419,3634053,20.3,12.4,17,False,False,789,itn_irs,False,True,15
192,9997,0,0,3,258502,236,258738,3895377,20.8,33.8,33,False,False,789,itn_irs,False,True,15
193,9997,0,0,3,274345,239,274584,4177290,20.8,4.9,28,False,False,789,itn_irs,False,True,15
194,9997,0,0,3,290615,232,290847,4476735,21.5,5.5,26,False,False,789,itn_irs,False,True,15
195,9997,0,0,3,306764,245,307009,4777836,22.6,2.5,24,False,False,789,itn_irs,False,True,15
196,9997,0,0,3,322677,237,322914,5090574,22.9,9.7,28,False,False,789,itn_irs,False,True,15
197,9997,0,0,3,338482,242,338724,5408168,21.3,1.0,28,False,False,789,itn_irs,False,True,15
198,9997,0,0,3,354264,250,354514,5728300,21.7,0.5,28,False,False,789,itn_irs,False,True,15
199,9997,0,0,3,374727,243,374970,5651547,21.2,0.5,22,False,False,789,itn_irs,False,True,15
200,9996,1,0,3,390792,244,391036,5642661,22.4,0.0,6,False,False,789,itn_irs,False,True,15
201,9996,1,0,3,404076,242,404318,5682536,21.9,3.0,6,False,False,789,itn_irs,False,True,15
202,9996,1,0,3,415640,232,415872,5751816,21.8,2.0,4,False,False,789,itn_irs,False,True,15
203,9995,2,0,3,424933,245,425178,4979623,22.0,0.0,4,False,False,789,itn_irs,False,True,15
204,9995,1,1,3,427356,233,427589,4492432,22.3,0.5,0,False,False,789,itn_irs,False,True,15
205,9995,1,1,3,424654,217,424871,4174993,21.6,0.5,0,False,False,789,itn_irs,False,True,15
206,9995,1,1,3,417172,207,417380,4582799,20.6,4.1,0,False,False,789,itn_irs,False,True,15
207,9995,0,2,3,409901,201,410103,5207862,20.2,16.6,8,False,False,789,itn_irs,False,True,15
208,9995,0,2,3,405021,184,405206,5726462,21.1,14.0,15,False,False,789,itn_irs,False,True,15
209,9995,0,2,3,401129,167,401298,6147783,21.4,1.3,15,False,False,789,itn_irs,False,True,15
210,9995,0,2,3,399437,168,399606,6499732,23.3,0.0,15,False,False,789,itn_irs,False,True,15
211,9995,0,2,3,398718,166,398886,6801884,22.7,0.0,15,False,False,789,itn_irs,False,True,15
212,9995,0,1,4,399748,167,399917,7055697,22.2,2.0,15,False,False,789,itn_irs,False,True,15
213,9994,1,1,4,404788,167,404957,7295865,21.7,1.0,15,False,False,789,itn_irs,False,True,15
214,9994,1,1,4,413721,161,413884,7521740,21.1,7.1,18,False,False,789,itn_irs,False,True,15
215,9994,1,0,5,425217,164,425383,7195644,21.3,11.7,15,False,False,789,itn_irs,False,True,15
216,9994,1,0,5,436469,162,436633,7511332,22.0,6.1,11,False,False,789,itn_irs,False,True,15
217,9994,0,1,5,458302,184,458488,7865513,21.0,25.9,23,False,False,789,itn_irs,False,True,15
218,9994,0,1,5,490990,185,491184,8292560,21.1,2.4,23,False,False,789,itn_irs,False,True,15
219,9994,0,1,5,533221,190,533436,8817891,22.9,0.0,23,False,False,789,itn_irs,False,True,15
220,9994,0,1,5,569243,204,569484,9432381,23.2,1.7,23,False,False,789,itn_irs,False,True,15
221,9994,0,1,5,597748,222,598007,10046336,21.3,5.6,25,False,False,789,itn_irs,False,True,15
222,9994,0,1,5,619288,231,619558,10658755,21.6,3.6,22,False,False,789,itn_irs,False,True,15
223,9994,0,1,5,636578,244,636869,11225156,22.3,16.9,25,False,False,789,itn_irs,False,True,15
224,9994,0,1,5,651976,241,652269,11763201,21.7,0.0,22,False,False,789,itn_irs,False,True,15
225,9994,0,0,6,665199,243,665490,12273042,21.4,14.9,17,False,False,789,itn_irs,False,True,15
226,9994,0,0,6,677425,249,677719,12737394,21.4,8.6,21,False,False,789,itn_irs,False,True,15
227,9994,0,0,6,688156,258,688453,13187310,20.4,18.0,30,False,False,789,itn_irs,False,True,15
228,9994,0,0,6,698419,245,698699,13593745,20.6,0.0,30,False,False,789,itn_irs,False,True,15
229,9994,0,0,6,712180,241,712453,14022828,21.7,0.4,28,False,False,789,itn_irs,False,True,15
230,9994,0,0,6,725296,228,725551,14440609,22.1,2.3,28,False,False,789,itn_irs,False,True,15
231,9994,0,0,6,739759,242,740023,14867304,22.7,5.9,22,False,False,789,itn_irs,False,True,15
232,9994,0,0,6,756231,245,756495,15304622,20.8,7.1,25,False,False,789,itn_irs,False,True,15
233,9994,0,0,6,774725,246,774985,15782422,21.1,0.0,18,False,False,789,itn_irs,False,True,15
234,9994,0,0,6,794837,256,795106,15109932,21.1,6.5,17,False,False,789,itn_irs,False,True,15
235,9994,0,0,6,811538,263,811808,15753893,21.4,9.5,12,False,False,789,itn_irs,False,True,15
236,9994,0,0,6,828321,269,828594,16347162,22.2,1.4,12,False,False,789,itn_irs,False,True,15
237,9994,0,0,6,843531,278,843811,16936881,21.6,2.5,12,False,False,789,itn_irs,False,True,15
238,9994,0,0,6,857744,275,858020,17495485,21.1,6.3,15,False,False,789,itn_irs,False,True,15
239,9994,0,0,6,871670,270,871940,18013447,21.8,0.0,13,False,False,789,itn_irs,False,True,15
240,9994,0,0,6,884827,261,885088,18523949,20.2,3.3,10,False,False,789,itn_irs,False,True,15
241,9994,0,0,6,898047,260,898307,17613247,21.7,0.0,10,False,False,789,itn_irs,False,True,15
242,9994,0,0,6,908714,258,908972,16917323,22.3,5.4,9,False,False,789,itn_irs,False,True,15
243,9994,0,0,6,917124,257,917381,17631471,22.2,14.0,12,False,False,789,itn_irs,False,True,15
244,9994,0,0,6,926015,255,926270,18262670,21.8,0.0,12,False,False,789,itn_irs,False,True,15
245,9994,0,0,6,934601,234,934835,18855036,21.3,3.4,12,False,False,789,itn_irs,False,True,15
246,9994,0,0,6,943697,226,943923,19389787,21.4,8.9,12,False,False,789,itn_irs,False,True,15
247,9994,0,0,6,954085,224,954309,19885475,21.7,7.7,15,False,False,789,itn_irs,False,True,15
248,9994,0,0,6,968034,218,968252,20432162,22.2,1.4,15,False,False,789,itn_irs,False,True,15
249,9994,0,0,6,982258,216,982474,20947179,22.4,1.7,15,False,False,789,itn_irs,False,True,15
250,9994,0,0,6,996450,220,996670,21443361,20.7,6.7,16,False,False,789,itn_irs,False,True,15
251,9994,0,0,6,1010947,218,1011165,21943231,22.5,1.9,10,False,False,789,itn_irs,False,True,15
252,9994,0,0,6,1025277,221,1025498,22406941,23.3,0.0,10,False,False,789,itn_irs,False,True,15
253,9994,0,0,6,1039357,227,1039584,22852183,22.2,14.0,17,False,False,789,itn_irs,False,True,15
254,9994,0,0,6,1053704,224,1053928,23283629,22.1,0.0,13,False,False,789,itn_irs,False,True,15
255,9994,0,0,6,1070780,236,1071016,23784085,21.0,31.0,25,False,False,789,itn_irs,False,True,15
256,9994,0,0,6,1090617,236,1090853,24349638,22.0,0.0,25,False,False,789,itn_irs,False,True,15
257,9994,0,0,6,1109071,241,1109312,24890946,21.0,3.9,25,False,False,789,itn_irs,False,True,15
258,9994,0,0,6,1126542,244,1126786,25405045,21.9,13.6,28,False,False,789,itn_irs,False,True,15
259,9994,0,0,6,1142139,256,1142395,25914094,20.5,22.6,39,False,False,789,itn_irs,False,True,15
260,9994,0,0,6,1156053,254,1156307,26412987,20.5,24.8,51,False,False,789,itn_irs,False,True,15
261,9994,0,0,6,1168016,247,1168263,25707369,20.8,7.7,47,False,False,789,itn_irs,False,True,15
262,9995,0,0,5,1178716,222,1178938,26281582,20.6,1.2,47,False,False,789,itn_irs,False,True,15
263,9995,0,0,5,1188358,211,1188569,26824475,21.7,11.2,37,False,False,789,itn_irs,False,True,15
264,9995,0,0,5,1197410,207,1197617,27331036,20.4,18.0,46,False,False,789,itn_irs,False,True,15
265,9995,0,0,5,1207139,212,1207351,27823374,20.6,4.9,46,False,False,789,itn_irs,False,True,15
266,9995,0,0,5,1116535,195,1116730,27277205,21.5,2.0,40,False,False,789,itn_irs,False,True,15
267,9995,0,0,5,1202531,174,1202705,27380654,20.7,0.0,29,False,False,789,itn_irs,False,True,15
268,9995,0,0,5,1211575,173,1211748,27745061,22.4,0.0,17,False,False,789,itn_irs,False,True,15
269,9995,0,0,5,1220074,165,1220239,28096867,22.3,0.0,14,False,False,789,itn_irs,False,True,15
270,9994,1,0,5,1228279,172,1228451,26387601,21.9,0.0,14,False,False,789,itn_irs,False,True,15
271,9994,1,0,5,1235205,177,1235382,25020990,21.3,6.4,12,False,False,789,itn_irs,False,True,15
272,9994,1,0,5,1241308,178,1241486,23942062,19.9,7.2,6,False,False,789,itn_irs,False,True,15
273,9994,1,0,5,1246081,171,1246252,23022991,19.8,2.4,6,False,False,789,itn_irs,False,True,15
