,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
38,9997,0,0,3,33,96,129,1370,19.9,7.5,32,True,True,789,ambas,True,True,16
39,9997,0,0,3,26,89,115,1455,19.6,21.2,42,True,True,789,ambas,True,True,16
40,9997,0,0,3,23,77,100,1532,21.3,0.0,42,True,True,789,ambas,True,True,16
41,9997,0,0,3,30,71,101,1631,21.0,2.4,42,True,True,789,ambas,True,True,16
42,9997,0,0,3,28,61,89,623,22.8,0.0,42,True,True,789,ambas,True,True,16
43,9997,0,0,3,45,56,101,931,22.9,0.0,38,True,True,789,ambas,True,True,16
44,9997,0,0,3,37,48,85,1014,20.7,5.5,40,True,True,789,ambas,True,True,16
45,9997,0,0,3,43,43,86,1173,21.7,2.0,15,True,True,789,ambas,True,True,16
46,9997,0,0,3,39,34,73,1208,21.2,1.0,12,True,True,789,ambas,True,True,16
47,9997,0,0,3,38,28,66,1127,23.2,0.0,2,True,True,789,ambas,True,True,16
48,9996,1,0,3,33,26,59,1046,22.7,7.2,5,True,True,789,ambas,True,True,16
49,9996,1,0,3,27,22,49,415,21.7,2.0,5,True,True,789,ambas,True,True,16
50,9996,1,0,3,24,18,42,422,20.6,10.9,10,True,True,789,ambas,True,True,16
51,9996,1,0,3,24,19,43,521,20.8,1.2,10,True,True,789,ambas,True,True,16
52,9996,0,1,3,22,20,42,497,22.5,0.0,8,True,True,789,ambas,True,True,16
53,9996,0,1,3,24,20,44,516,22.8,5.8,10,True,True,789,ambas,True,True,16
54,9996,0,1,3,20,15,35,590,21.4,16.4,18,True,True,789,ambas,True,True,16
55,9996,0,1,3,21,12,33,618,21.5,7.8,21,True,True,789,ambas,True,True,16
56,9996,0,1,3,18,10,28,262,22.8,0.0,18,True,True,789,ambas,True,True,16
57,9996,0,1,3,20,89,109,447,20.5,49.0,42,True,True,789,ambas,True,True,16
58,9996,0,1,3,18,72,90,834,20.5,8.9,41,True,True,789,ambas,True,True,16
59,9996,0,1,3,23,60,83,949,21.3,8.3,45,True,True,789,ambas,True,True,16
60,9996,0,0,4,23,52,75,988,20.0,18.6,54,True,True,789,ambas,True,True,16
61,9996,0,0,4,23,45,68,995,20.5,8.3,56,True,True,789,ambas,True,True,16
62,9996,0,0,4,20,36,56,988,20.6,5.0,50,True,True,789,ambas,True,True,16
63,9996,0,0,4,21,32,53,407,21.6,0.8,47,True,True,789,ambas,True,True,16
64,9996,0,0,4,19,26,45,490,20.7,5.1,49,True,True,789,ambas,True,True,16
65,9996,0,0,4,16,22,38,517,20.2,14.0,32,True,True,789,ambas,True,True,16
66,9996,0,0,4,16,21,37,608,20.4,3.3,28,True,True,789,ambas,True,True,16
67,9996,0,0,4,18,20,38,686,21.8,0.0,24,True,True,789,ambas,True,True,16
68,9996,0,0,4,16,19,35,612,21.1,0.0,15,True,True,789,ambas,True,True,16
69,9996,0,0,4,15,16,31,540,22.1,4.1,11,True,True,789,ambas,True,True,16
70,9996,0,0,4,17,13,30,211,21.1,11.0,14,True,True,789,ambas,True,True,16
71,9996,0,0,4,17,8,25,219,21.4,0.8,14,True,True,789,ambas,True,True,16
72,9996,0,0,4,13,7,20,195,21.7,0.3,12,True,True,789,ambas,True,True,16
73,9996,0,0,4,15,9,24,216,20.9,17.0,13,True,True,789,ambas,True,True,16
74,9996,0,0,4,21,7,28,204,22.7,0.0,13,True,True,789,ambas,True,True,16
75,9996,0,0,4,21,9,30,197,21.0,1.5,13,True,True,789,ambas,True,True,16
76,9996,0,0,4,18,8,26,311,22.6,0.0,13,True,True,789,ambas,True,True,16
77,9996,0,0,4,18,6,24,163,21.8,4.3,13,True,True,789,ambas,True,True,16
78,9996,0,0,4,18,88,106,561,22.6,50.0,33,True,True,789,ambas,True,True,16
79,9996,0,0,4,15,71,86,800,21.4,3.9,33,True,True,789,ambas,True,True,16
80,9996,0,0,4,16,61,77,929,21.7,2.4,33,True,True,789,ambas,True,True,16
81,9996,0,0,4,11,50,61,961,23.9,0.0,25,True,True,789,ambas,True,True,16
82,9996,0,0,4,11,43,54,994,21.7,4.5,25,True,True,789,ambas,True,True,16
83,9996,0,0,4,9,31,40,1017,22.8,1.0,25,True,True,789,ambas,True,True,16
84,9996,0,0,4,9,29,38,452,22.3,7.1,28,True,True,789,ambas,True,True,16
85,9996,0,0,4,8,26,34,472,21.6,0.0,28,True,True,789,ambas,True,True,16
86,9996,0,0,4,6,23,29,453,20.8,13.9,9,True,True,789,ambas,True,True,16
87,9996,0,0,4,4,18,22,504,21.2,15.5,16,True,True,789,ambas,True,True,16
88,9996,0,0,4,5,16,21,528,22.0,0.8,16,True,True,789,ambas,True,True,16
89,9996,0,0,4,6,13,19,478,21.8,0.0,16,True,True,789,ambas,True,True,16
90,9996,0,0,4,5,7,12,432,22.1,3.0,16,True,True,789,ambas,True,True,16
91,9996,0,0,4,8,11,19,245,21.9,19.7,25,True,False,789,ambas,True,True,16
92,9996,0,0,4,12,18,30,324,21.7,11.8,27,True,False,789,ambas,True,True,16
93,9996,0,0,4,15,105,120,659,21.3,61.0,56,True,False,789,ambas,True,True,16
94,9996,0,0,4,19,95,114,898,21.4,4.0,50,True,False,789,ambas,True,True,16
95,9996,0,0,4,22,91,113,1159,22.7,0.0,43,True,False,789,ambas,True,True,16
96,9997,0,0,3,24,87,111,1305,21.2,19.1,52,True,False,789,ambas,True,True,16
97,9997,0,0,3,24,83,107,1378,22.2,8.9,56,True,False,789,ambas,True,True,16
98,9997,0,0,3,22,87,109,611,21.6,23.7,67,True,False,789,ambas,True,True,16
99,9997,0,0,3,19,69,88,717,23.0,0.0,58,True,False,789,ambas,True,True,16
100,9997,0,0,3,17,66,83,966,23.2,0.0,54,True,False,789,ambas,True,True,16
101,9997,0,0,3,21,63,84,1018,21.8,4.7,24,True,False,789,ambas,True,True,16
102,9997,0,0,3,20,62,82,1012,21.7,1.7,24,True,False,789,ambas,True,True,16
103,9997,0,0,3,19,147,166,1537,23.3,52.3,50,True,False,789,ambas,True,True,16
104,9997,0,0,3,17,134,151,1728,23.2,0.0,41,True,False,789,ambas,True,True,16
105,9997,0,0,3,21,124,145,818,22.4,8.7,41,True,False,789,ambas,True,True,16
106,9997,0,0,3,20,115,135,1090,20.4,2.0,30,True,False,789,ambas,True,True,16
107,9997,0,0,3,20,111,131,1394,21.5,4.1,30,True,False,789,ambas,True,True,16
108,9997,0,0,3,27,103,130,1477,19.4,0.0,30,True,False,789,ambas,True,True,16
109,9997,0,0,3,30,102,132,1605,20.3,19.1,39,True,False,789,ambas,True,True,16
110,9997,0,0,3,31,139,170,2111,20.2,37.1,57,True,False,789,ambas,True,True,16
111,9997,0,0,3,32,152,184,2091,19.0,31.1,46,True,False,789,ambas,True,True,16
112,9997,0,0,3,33,139,172,966,20.3,1.8,46,True,False,789,ambas,True,True,16
113,9997,0,0,3,36,131,167,1316,21.9,0.0,42,True,False,789,ambas,True,True,16
114,9997,0,0,3,34,123,157,1583,19.7,4.7,42,True,False,789,ambas,True,True,16
115,9997,0,0,3,43,115,158,1538,21.0,8.6,46,True,False,789,ambas,True,True,16
116,9997,0,0,3,46,106,152,1859,22.9,0.0,46,True,False,789,ambas,True,True,16
117,9997,0,0,3,44,95,139,1880,20.6,2.0,37,True,False,789,ambas,True,True,16
118,9997,0,0,3,46,89,135,1901,21.3,3.9,19,True,False,789,ambas,True,True,16
119,9997,0,0,3,51,83,134,862,22.5,2.0,4,True,False,789,ambas,True,True,16
120,9997,0,0,3,45,81,126,1185,22.4,8.9,8,True,False,789,ambas,True,True,16
121,9997,0,0,3,47,73,120,1334,22.5,0.0,8,True,False,789,ambas,True,True,16
122,9997,0,0,3,48,69,117,1332,22.8,0.0,8,True,False,789,ambas,True,True,16
123,9997,0,0,3,46,62,108,1331,22.9,2.2,4,True,False,789,ambas,True,True,16
124,9997,0,0,3,44,67,111,1305,22.0,2.0,4,True,False,789,ambas,True,True,16
125,9997,0,0,3,43,64,107,1436,20.7,4.1,4,True,False,789,ambas,True,True,16
126,9997,0,0,3,42,58,100,692,19.9,1.4,4,True,False,789,ambas,True,True,16
127,9997,0,0,3,43,57,100,807,21.1,0.5,4,True,False,789,ambas,True,True,16
128,9997,0,0,3,45,55,100,970,21.8,7.1,3,True,False,789,ambas,True,True,16
129,9997,0,0,3,46,48,94,1026,22.2,0.3,3,True,False,789,ambas,True,True,16
130,9997,0,0,3,44,47,91,1220,21.7,10.9,8,True,False,789,ambas,True,True,16
131,9997,0,0,3,41,44,85,1421,22.0,5.1,10,True,False,789,ambas,True,True,16
132,9997,0,0,3,43,38,81,1428,21.8,5.3,12,True,False,789,ambas,True,True,16
133,9997,0,0,3,49,37,86,736,22.3,0.0,12,True,False,789,ambas,True,True,16
134,9997,0,0,3,47,34,81,973,21.5,3.0,12,True,False,789,ambas,True,True,16
135,9997,0,0,3,45,34,79,1182,23.3,2.0,12,True,False,789,ambas,True,True,16
136,9997,0,0,3,46,32,78,1178,22.6,1.0,9,True,False,789,ambas,True,True,16
137,9997,0,0,3,48,30,78,1192,21.2,0.0,9,True,False,789,ambas,True,True,16
138,9997,0,0,3,52,30,82,1342,20.7,6.9,7,True,False,789,ambas,True,True,16
139,9997,0,0,3,54,27,81,1380,22.2,0.0,5,True,False,789,ambas,True,True,16
140,9997,0,0,3,57,25,82,620,21.5,3.2,3,True,False,789,ambas,True,True,16
141,9997,0,0,3,58,23,81,755,22.2,7.0,6,True,False,789,ambas,True,True,16
142,9997,0,0,3,62,23,85,1023,23.9,0.5,6,True,False,789,ambas,True,True,16
143,9997,0,0,3,60,25,85,1092,22.5,7.9,9,True,False,789,ambas,True,True,16
144,9997,0,0,3,55,25,80,1327,20.5,6.0,12,True,False,789,ambas,True,True,16
145,9997,0,0,3,53,24,77,1275,21.1,0.0,12,True,False,789,ambas,True,True,16
146,9997,0,0,3,49,20,69,1336,21.8,1.0,9,True,False,789,ambas,True,True,16
147,9997,0,0,3,48,21,69,660,22.1,0.0,9,True,False,789,ambas,True,True,16
148,9997,0,0,3,46,23,69,736,20.7,15.3,16,True,False,789,ambas,True,True,16
149,9997,0,0,3,49,22,71,870,22.7,0.8,13,True,False,789,ambas,True,True,16
150,9997,0,0,3,48,23,71,1057,21.9,1.0,13,True,False,789,ambas,True,True,16
151,9997,0,0,3,46,21,67,1008,22.1,0.3,10,True,False,789,ambas,True,True,16
152,9997,0,0,3,44,24,68,1103,20.6,18.2,16,True,False,789,ambas,True,True,16
153,9997,0,0,3,48,23,71,1234,20.7,1.0,16,True,False,789,ambas,True,True,16
154,9997,0,0,3,50,21,71,552,20.5,10.9,21,True,False,789,ambas,True,True,16
155,9997,0,0,3,52,18,70,738,20.4,1.7,21,True,False,789,ambas,True,True,16
156,9997,0,0,3,54,16,70,873,20.8,8.7,18,True,False,789,ambas,True,True,16
157,9997,0,0,3,50,15,65,862,21.5,0.3,18,True,False,789,ambas,True,True,16
158,9998,0,0,2,46,15,61,980,19.9,6.0,21,True,False,789,ambas,True,True,16
159,9998,0,0,2,54,15,69,997,20.0,14.3,28,True,False,789,ambas,True,True,16
160,9998,0,0,2,53,26,79,1212,20.3,25.5,31,True,False,789,ambas,True,True,16
161,9998,0,0,2,53,39,92,573,20.3,26.8,44,True,False,789,ambas,True,True,16
162,9999,0,0,1,46,38,84,831,21.6,0.0,39,True,False,789,ambas,True,True,16
163,9999,0,0,1,43,43,86,959,20.6,20.2,49,True,False,789,ambas,True,True,16
164,9999,0,0,1,41,40,81,990,20.5,10.9,50,True,False,789,ambas,True,True,16
165,9999,0,0,1,40,35,75,1038,19.7,5.0,52,True,False,789,ambas,True,True,16
166,9999,0,0,1,34,35,69,1036,20.6,11.8,54,True,False,789,ambas,True,True,16
167,9999,0,0,1,37,33,70,1123,19.1,10.4,52,True,False,789,ambas,True,True,16
168,9999,0,0,1,44,31,75,509,19.9,13.5,46,True,False,789,ambas,True,True,16
169,9999,0,0,1,42,28,70,635,20.2,0.0,33,True,False,789,ambas,True,True,16
170,9999,0,0,1,41,25,66,763,20.4,1.0,33,True,False,789,ambas,True,True,16
171,9999,0,0,1,45,23,68,789,20.0,4.1,23,True,False,789,ambas,True,True,16
172,9999,0,0,1,48,20,68,926,21.2,2.3,18,True,False,789,ambas,True,True,16
173,9999,0,0,1,49,18,67,938,22.6,1.0,16,True,False,789,ambas,True,True,16
174,9999,0,0,1,46,17,63,1045,21.1,4.1,11,True,False,789,ambas,True,True,16
175,9999,0,0,1,49,15,64,337,19.8,5.1,8,True,False,789,ambas,True,True,16
176,9999,0,0,1,48,14,62,459,20.6,6.1,5,True,False,789,ambas,True,True,16
177,9999,0,0,1,46,14,60,498,20.0,10.6,10,True,False,789,ambas,True,True,16
178,9999,0,0,1,40,14,54,546,21.6,0.0,10,True,False,789,ambas,True,True,16
179,9999,0,0,1,39,13,52,583,21.4,0.5,10,True,False,789,ambas,True,True,16
180,9999,0,0,1,43,13,56,642,21.0,8.3,14,True,False,789,ambas,True,True,16
181,9999,0,0,1,39,25,64,698,20.7,24.7,26,True,False,789,ambas,True,True,16
182,9999,0,0,1,37,19,56,306,21.1,10.7,31,True,False,789,ambas,True,True,16
183,9999,0,0,1,35,18,53,358,22.8,1.4,29,True,False,789,ambas,True,True,16
184,9999,0,0,1,35,16,51,477,22.7,0.6,26,True,False,789,ambas,True,True,16
185,9999,0,0,1,40,15,55,626,21.4,10.5,26,True,False,789,ambas,True,True,16
186,9999,0,0,1,39,13,52,709,21.9,9.8,30,True,False,789,ambas,True,True,16
187,9999,0,0,1,38,12,50,804,22.7,5.1,32,True,False,789,ambas,True,True,16
188,9999,0,0,1,40,13,53,902,20.5,3.8,28,True,False,789,ambas,True,True,16
189,9999,0,0,1,45,13,58,412,21.9,1.2,16,True,False,789,ambas,True,True,16
190,9999,0,0,1,45,12,57,494,22.6,3.2,11,True,False,789,ambas,True,True,16
191,9999,0,0,1,42,12,54,568,20.3,12.4,17,True,False,789,ambas,True,True,16
192,9999,0,0,1,39,46,85,783,20.8,33.8,33,True,False,789,ambas,True,True,16
193,9999,0,0,1,36,46,82,817,20.8,4.9,28,True,False,789,ambas,True,True,16
194,9999,0,0,1,33,38,71,911,21.5,5.5,26,True,False,789,ambas,True,True,16
195,9999,0,0,1,33,37,70,1019,22.6,2.5,24,True,False,789,ambas,True,True,16
196,9999,0,0,1,31,35,66,548,22.9,9.7,28,True,False,789,ambas,True,True,16
197,9999,0,0,1,33,35,68,839,21.3,1.0,28,True,False,789,ambas,True,True,16
198,9999,0,0,1,35,31,66,1135,21.7,0.5,28,True,False,789,ambas,True,True,16
199,9999,0,0,1,35,31,66,1051,21.2,0.5,22,True,False,789,ambas,True,True,16
200,9999,0,0,1,38,28,66,1010,22.4,0.0,6,True,False,789,ambas,True,True,16
201,9999,0,0,1,41,26,67,977,21.9,3.0,6,True,False,789,ambas,True,True,16
202,9999,0,0,1,41,23,64,821,21.8,2.0,4,True,False,789,ambas,True,True,16
203,9999,0,0,1,42,20,62,266,22.0,0.0,4,True,False,789,ambas,True,True,16
204,9999,0,0,1,42,16,58,323,22.3,0.5,0,True,False,789,ambas,True,True,16
205,9999,0,0,1,35,16,51,375,21.6,0.5,0,True,False,789,ambas,True,True,16
206,9999,0,0,1,36,17,53,515,20.6,4.1,0,True,False,789,ambas,True,True,16
207,9999,0,0,1,35,16,51,634,20.2,16.6,8,True,False,789,ambas,True,True,16
208,9999,0,0,1,28,15,43,595,21.1,14.0,15,True,False,789,ambas,True,True,16
209,9999,0,0,1,28,14,42,604,21.4,1.3,15,True,False,789,ambas,True,True,16
210,9999,0,0,1,27,13,40,251,23.3,0.0,15,True,False,789,ambas,True,True,16
211,9999,0,0,1,28,14,42,290,22.7,0.0,15,True,False,789,ambas,True,True,16
212,9999,0,0,1,28,14,42,418,22.2,2.0,15,True,False,789,ambas,True,True,16
213,9999,0,0,1,26,13,39,401,21.7,1.0,15,True,False,789,ambas,True,True,16
214,9999,0,0,1,26,12,38,416,21.1,7.1,18,True,False,789,ambas,True,True,16
215,9999,0,0,1,27,13,40,437,21.3,11.7,15,True,False,789,ambas,True,True,16
216,9999,0,0,1,25,12,37,426,22.0,6.1,11,True,False,789,ambas,True,True,16
217,9999,0,0,1,24,24,48,260,21.0,25.9,23,True,False,789,ambas,True,True,16
218,9999,0,0,1,24,24,48,295,21.1,2.4,23,True,False,789,ambas,True,True,16
219,9999,0,0,1,25,22,47,451,22.9,0.0,23,True,False,789,ambas,True,True,16
220,9999,0,0,1,25,22,47,604,23.2,1.7,23,True,False,789,ambas,True,True,16
221,9999,0,0,1,29,20,49,732,21.3,5.6,25,True,False,789,ambas,True,True,16
222,9999,0,0,1,29,19,48,773,21.6,3.6,22,True,False,789,ambas,True,True,16
223,9999,0,0,1,29,20,49,752,22.3,16.9,25,True,False,789,ambas,True,True,16
224,9999,0,0,1,30,18,48,340,21.7,0.0,22,True,False,789,ambas,True,True,16
225,9999,0,0,1,26,17,43,358,21.4,14.9,17,True,False,789,ambas,True,True,16
226,9999,0,0,1,27,17,44,401,21.4,8.6,21,True,False,789,ambas,True,True,16
227,9999,0,0,1,27,18,45,438,20.4,18.0,30,True,False,789,ambas,True,True,16
228,9999,0,0,1,27,18,45,521,20.6,0.0,30,True,False,789,ambas,True,True,16
229,9999,0,0,1,27,17,44,561,21.7,0.4,28,True,False,789,ambas,True,True,16
230,9999,0,0,1,28,17,45,699,22.1,2.3,28,True,False,789,ambas,True,True,16
231,9999,0,0,1,27,17,44,314,22.7,5.9,22,True,False,789,ambas,True,True,16
232,9999,0,0,1,26,16,42,318,20.8,7.1,25,True,False,789,ambas,True,True,16
233,9999,0,0,1,29,15,44,542,21.1,0.0,18,True,False,789,ambas,True,True,16
234,9999,0,0,1,34,11,45,486,21.1,6.5,17,True,False,789,ambas,True,True,16
235,9999,0,0,1,34,12,46,683,21.4,9.5,12,True,False,789,ambas,True,True,16
236,9999,0,0,1,34,12,46,701,22.2,1.4,12,True,False,789,ambas,True,True,16
237,9999,0,0,1,33,12,45,692,21.6,2.5,12,True,False,789,ambas,True,True,16
238,9999,0,0,1,33,12,45,333,21.1,6.3,15,True,False,789,ambas,True,True,16
239,9999,0,0,1,32,11,43,507,21.8,0.0,13,True,False,789,ambas,True,True,16
240,9999,0,0,1,33,11,44,572,20.2,3.3,10,True,False,789,ambas,True,True,16
241,9999,0,0,1,30,11,41,589,21.7,0.0,10,True,False,789,ambas,True,True,16
242,9999,0,0,1,28,11,39,652,22.3,5.4,9,True,False,789,ambas,True,True,16
243,9999,0,0,1,25,9,34,679,22.2,14.0,12,True,False,789,ambas,True,True,16
244,9999,0,0,1,28,8,36,770,21.8,0.0,12,True,False,789,ambas,True,True,16
245,9999,0,0,1,24,8,32,307,21.3,3.4,12,True,False,789,ambas,True,True,16
246,9999,0,0,1,24,7,31,332,21.4,8.9,13,True,False,789,ambas,True,True,16
247,9999,0,0,1,23,8,31,354,21.7,7.7,16,True,False,789,ambas,True,True,16
248,9999,0,0,1,24,7,31,375,22.2,1.4,16,True,False,789,ambas,True,True,16
249,9999,0,0,1,29,7,36,314,22.4,1.7,16,True,False,789,ambas,True,True,16
250,9999,0,0,1,28,8,36,413,20.7,6.7,17,True,False,789,ambas,True,True,16
251,9999,0,0,1,27,7,34,406,22.5,1.9,10,True,False,789,ambas,True,True,16
252,9999,0,0,1,28,6,34,205,23.3,0.0,10,True,False,789,ambas,True,True,16
253,9999,0,0,1,33,7,40,289,22.2,14.0,17,True,False,789,ambas,True,True,16
254,9999,0,0,1,32,6,38,347,22.1,0.0,13,True,False,789,ambas,True,True,16
255,9999,0,0,1,36,34,70,610,21.0,31.0,25,True,False,789,ambas,True,True,16
256,9999,0,0,1,45,32,77,654,22.0,0.0,25,True,False,789,ambas,True,True,16
257,9999,0,0,1,44,32,76,805,21.0,3.9,25,True,False,789,ambas,True,True,16
258,9999,0,0,1,48,30,78,859,21.9,13.6,28,True,False,789,ambas,True,True,16
259,9999,0,0,1,49,34,83,374,20.5,22.6,38,True,False,789,ambas,True,True,16
260,9999,0,0,1,50,40,90,514,20.5,24.8,50,True,False,789,ambas,True,True,16
261,9999,0,0,1,48,38,86,690,20.8,7.7,46,True,False,789,ambas,True,True,16
262,9999,0,0,1,49,35,84,999,20.6,1.2,46,True,False,789,ambas,True,True,16
263,9999,0,0,1,48,33,81,1125,21.7,11.2,36,True,False,789,ambas,True,True,16
264,9999,0,0,1,46,33,79,1162,20.4,18.0,45,True,False,789,ambas,True,True,16
265,9999,0,0,1,46,32,78,1178,20.6,4.9,45,True,False,789,ambas,True,True,16
266,9999,0,0,1,45,32,77,443,21.5,2.0,39,True,False,789,ambas,True,True,16
267,9999,0,0,1,43,31,74,647,20.7,0.0,29,True,False,789,ambas,True,True,16
268,9999,0,0,1,42,29,71,770,22.4,0.0,17,True,False,789,ambas,True,True,16
269,9999,0,0,1,38,26,64,779,22.3,0.0,14,True,False,789,ambas,True,True,16
270,9999,0,0,1,38,27,65,756,21.9,0.0,14,True,False,789,ambas,True,True,16
271,9999,0,0,1,35,28,63,760,21.3,6.4,12,True,False,789,ambas,True,True,16
272,9999,0,0,1,34,27,61,805,19.9,7.2,6,True,False,789,ambas,True,True,16
273,9999,0,0,1,33,24,57,414,19.8,2.4,6,True,False,789,ambas,True,True,16
274,9999,0,0,1,31,22,53,445,20.5,0.0,6,True,False,789,ambas,True,True,16
275,9999,0,0,1,31,16,47,590,21.3,1.7,6,True,False,789,ambas,True,True,16
276,9999,0,0,1,32,15,47,679,22.6,3.3,6,True,False,789,ambas,True,True,16
277,9999,0,0,1,30,15,45,650,21.0,0.5,6,True,False,789,ambas,True,True,16
278,9999,0,0,1,29,14,43,672,20.4,0.0,6,True,False,789,ambas,True,True,16
279,9999,0,0,1,31,14,45,566,20.8,1.7,3,True,False,789,ambas,True,True,16
280,9999,0,0,1,29,12,41,321,21.6,6.1,3,True,False,789,ambas,True,True,16
281,9999,0,0,1,26,11,37,422,19.7,7.3,6,True,False,789,ambas,True,True,16
282,9999,0,0,1,24,58,82,561,21.1,39.1,25,True,False,789,ambas,True,True,16
283,9999,0,0,1,22,54,76,704,21.9,0.0,25,True,False,789,ambas,True,True,16
284,9999,0,0,1,22,50,72,845,21.4,0.0,25,True,False,789,ambas,True,True,16
285,9999,0,0,1,21,42,63,1016,20.7,9.9,29,True,False,789,ambas,True,True,16
286,9999,0,0,1,20,39,59,1118,20.2,7.4,32,True,False,789,ambas,True,True,16
287,9999,0,0,1,19,39,58,481,21.5,4.7,32,True,False,789,ambas,True,True,16
288,9999,0,0,1,19,34,53,630,22.1,13.7,35,True,False,789,ambas,True,True,16
289,9999,0,0,1,18,29,47,660,21.7,12.1,38,True,False,789,ambas,True,True,16
290,9999,0,0,1,21,34,55,706,20.8,21.8,29,True,False,789,ambas,True,True,16
291,9999,0,0,1,21,80,101,945,20.6,38.6,48,True,False,789,ambas,True,True,16
292,9999,0,0,1,23,74,97,1049,20.6,0.0,48,True,False,789,ambas,True,True,16
293,9999,0,0,1,21,71,92,1074,20.8,11.1,49,True,False,789,ambas,True,True,16
294,9999,0,0,1,26,67,93,483,21.0,0.0,46,True,False,789,ambas,True,True,16
295,9999,0,0,1,25,62,87,810,20.5,7.7,49,True,False,789,ambas,True,True,16
296,9999,0,0,1,28,58,86,960,21.6,6.1,46,True,False,789,ambas,True,True,16
297,9999,0,0,1,25,54,79,1086,19.9,9.5,44,True,False,789,ambas,True,True,16
298,9999,0,0,1,24,48,72,1174,19.9,13.5,40,True,False,789,ambas,True,True,16
299,9999,0,0,1,25,46,71,1091,19.5,5.9,23,True,False,789,ambas,True,True,16
300,9999,0,0,1,30,44,74,1163,20.6,2.0,23,True,False,789,ambas,True,True,16
301,9999,0,0,1,27,39,66,592,19.6,2.3,18,True,False,789,ambas,True,True,16
