,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
240,9973,0,0,27,3288670,274,3288944,79911223,20.2,3.3,10,False,False,123,sin_control,False,False,5
241,9973,0,0,27,3302008,264,3302272,74867190,21.7,0.0,10,False,False,123,sin_control,False,False,5
242,9972,1,0,27,3312060,261,3312321,70741208,22.3,5.4,9,False,False,123,sin_control,False,False,5
243,9972,1,0,27,3320944,251,3321195,72645453,22.2,14.0,12,False,False,123,sin_control,False,False,5
244,9972,1,0,27,3329466,250,3329716,74261355,21.8,0.0,12,False,False,123,sin_control,False,False,5
245,9972,1,0,27,3338500,254,3338754,75742146,21.3,3.4,12,False,False,123,sin_control,False,False,5
246,9971,1,1,27,3347717,239,3347956,77067391,21.4,8.9,13,False,False,123,sin_control,False,False,5
247,9971,1,1,27,3357555,227,3357832,78282748,21.7,7.7,16,False,False,123,sin_control,False,False,5
248,9971,1,1,27,3370335,239,3370700,79638207,22.2,1.4,16,False,False,123,sin_control,False,False,5
249,9971,1,1,27,3383213,234,3383599,80784907,22.4,1.7,16,False,False,123,sin_control,False,False,5
250,9971,0,2,27,3396671,238,3397037,81838692,20.7,6.7,17,False,False,123,sin_control,False,False,5
251,9972,0,2,26,3410219,234,3410672,82774010,22.5,1.9,10,False,False,123,sin_control,False,False,5
252,9972,0,2,26,3423341,239,3423900,83604987,23.3,0.0,10,False,False,123,sin_control,False,False,5
253,9972,0,2,26,3436847,256,3437404,84357000,22.2,14.0,17,False,False,123,sin_control,False,False,5
254,9973,0,1,26,3449877,272,3450494,85069389,22.1,0.0,13,False,False,123,sin_control,False,False,5
255,9973,0,1,26,3465357,300,3465889,86007556,21.0,31.0,25,False,False,123,sin_control,False,False,5
256,9973,0,1,26,3481715,306,3482217,87099758,22.0,0.0,25,False,False,123,sin_control,False,False,5
257,9973,0,1,26,3496994,289,3497450,88034566,21.0,3.9,25,False,False,123,sin_control,False,False,5
258,9973,0,0,27,3511115,268,3511519,88860758,21.9,13.6,28,False,False,123,sin_control,False,False,5
259,9973,0,0,27,3523658,256,3524009,89621321,20.5,22.6,39,False,False,123,sin_control,False,False,5
260,9974,0,0,26,3534554,255,3534865,90349884,20.5,24.8,51,False,False,123,sin_control,False,False,5
261,9974,0,0,26,3544633,249,3544923,87070554,20.8,7.7,47,False,False,123,sin_control,False,False,5
262,9974,0,0,26,3553289,244,3553558,88207085,20.6,1.2,47,False,False,123,sin_control,False,False,5
263,9974,0,0,26,3562244,247,3562509,89165565,21.7,11.2,37,False,False,123,sin_control,False,False,5
264,9974,0,0,26,3570835,240,3571088,90040407,20.4,18.0,46,False,False,123,sin_control,False,False,5
265,9974,0,0,26,3579497,232,3579738,90831838,20.6,4.9,46,False,False,123,sin_control,False,False,5
266,9974,0,0,26,3311067,219,3311293,87984264,21.5,2.0,40,False,False,123,sin_control,False,False,5
267,9974,0,0,26,3575209,243,3575457,87751036,20.7,0.0,29,False,False,123,sin_control,False,False,5
268,9974,0,0,26,3582400,243,3582647,88356969,22.4,0.0,17,False,False,123,sin_control,False,False,5
269,9974,0,0,26,3589118,254,3589374,88948053,22.3,0.0,14,False,False,123,sin_control,False,False,5
270,9974,0,0,26,3596096,261,3596358,83002028,21.9,0.0,14,False,False,123,sin_control,False,False,5
271,9974,0,0,26,3602639,231,3602870,78216544,21.3,6.4,12,False,False,123,sin_control,False,False,5
272,9974,0,0,26,3607962,216,3608178,74241589,19.9,7.2,6,False,False,123,sin_control,False,False,5
273,9974,0,0,26,3612175,201,3612376,70921250,19.8,2.4,6,False,False,123,sin_control,False,False,5
274,9974,0,0,26,3615456,192,3615648,68139998,20.5,0.0,6,False,False,123,sin_control,False,False,5
275,9974,0,0,26,3618232,177,3618409,65803016,21.3,1.7,6,False,False,123,sin_control,False,False,5
276,9973,1,0,26,3621075,153,3621228,63931668,22.6,3.3,6,False,False,123,sin_control,False,False,5
277,9973,1,0,26,3623201,137,3623338,62289184,21.0,0.5,6,False,False,123,sin_control,False,False,5
278,9973,1,0,26,3624627,123,3624750,60882675,20.4,0.0,6,False,False,123,sin_control,False,False,5
279,9973,1,0,26,3625649,109,3625758,50611065,20.8,1.7,3,False,False,123,sin_control,False,False,5
280,9973,0,1,26,3624601,98,3624699,51305577,21.6,6.1,3,False,False,123,sin_control,False,False,5
281,9973,0,1,26,3621260,96,3621361,51373342,19.7,7.3,6,False,False,123,sin_control,False,False,5
282,9973,0,1,26,3619532,139,3619675,55392216,21.1,39.1,25,False,False,123,sin_control,False,False,5
283,9973,0,1,26,3617634,132,3617782,58862732,21.9,0.0,25,False,False,123,sin_control,False,False,5
284,9973,0,1,26,3616188,123,3616335,61795856,21.4,0.0,25,False,False,123,sin_control,False,False,5
285,9973,0,1,26,3616515,118,3616660,64368001,20.7,9.9,29,False,False,123,sin_control,False,False,5
286,9973,0,1,26,3618356,106,3618488,66652990,20.2,7.4,32,False,False,123,sin_control,False,False,5
287,9973,0,1,26,3621184,103,3621324,68683180,21.5,4.7,32,False,False,123,sin_control,False,False,5
288,9973,0,0,27,3625162,96,3625299,70485802,22.1,13.7,35,False,False,123,sin_control,False,False,5
289,9973,0,0,27,3629586,94,3629713,72091423,21.7,12.1,38,False,False,123,sin_control,False,False,5
290,9973,0,0,27,3635006,102,3635134,73601539,20.8,21.8,29,False,False,123,sin_control,False,False,5
291,9974,0,0,26,3640623,146,3640789,71721338,20.6,38.6,48,False,False,123,sin_control,False,False,5
292,9974,0,0,26,3646035,137,3646184,73451264,20.6,0.0,48,False,False,123,sin_control,False,False,5
293,9974,0,0,26,3651908,129,3652046,71802593,20.8,11.1,49,False,False,123,sin_control,False,False,5
294,9974,0,0,26,3659337,131,3659473,74140117,21.0,0.0,46,False,False,123,sin_control,False,False,5
295,9974,0,0,26,3666571,123,3666697,76296082,20.5,7.7,49,False,False,123,sin_control,False,False,5
296,9974,0,0,26,3673629,114,3673744,78240683,21.6,6.1,46,False,False,123,sin_control,False,False,5
297,9975,0,0,25,3679352,121,3679473,79931592,19.9,9.5,44,False,False,123,sin_control,False,False,5
298,9975,0,0,25,3684242,118,3684360,81408527,19.9,13.5,40,False,False,123,sin_control,False,False,5
299,9975,0,0,25,3687925,111,3688036,82712158,19.5,5.9,23,False,False,123,sin_control,False,False,5
300,9976,0,0,24,3690804,110,3690914,83822318,20.6,2.0,23,False,False,123,sin_control,False,False,5
301,9977,0,0,23,3693128,111,3693239,84818582,19.6,2.3,18,False,False,123,sin_control,False,False,5
302,9977,0,0,23,3695247,108,3695355,85694423,20.5,0.0,18,False,False,123,sin_control,False,False,5
303,9977,0,0,23,3697633,106,3697739,86472725,21.2,0.0,15,False,False,123,sin_control,False,False,5
304,9977,0,0,23,3699572,108,3699680,87151363,21.6,3.1,12,False,False,123,sin_control,False,False,5
305,9977,0,0,23,3701697,103,3701800,81340089,22.3,1.8,8,False,False,123,sin_control,False,False,5
306,9977,0,0,23,3703741,122,3703863,76737022,20.4,12.2,8,False,False,123,sin_control,False,False,5
307,9978,0,0,22,3705475,123,3705598,72976636,21.8,3.6,6,False,False,123,sin_control,False,False,5
308,9978,0,0,22,3707374,122,3707496,75420209,21.1,6.7,9,False,False,123,sin_control,False,False,5
309,9978,0,0,22,3709455,122,3709577,77605205,21.2,8.1,13,False,False,123,sin_control,False,False,5
310,9978,0,0,22,3711919,121,3712040,79501941,21.3,3.6,13,False,False,123,sin_control,False,False,5
311,9978,0,0,22,3714721,120,3714841,81120860,21.2,11.5,18,False,False,123,sin_control,False,False,5
312,9978,0,0,22,3717909,138,3718047,82541628,21.3,26.0,31,False,False,123,sin_control,False,False,5
313,9978,0,0,22,3720946,140,3721086,83776174,20.4,18.5,40,False,False,123,sin_control,False,False,5
314,9978,0,0,22,3723713,138,3723851,84837426,20.4,15.2,41,False,False,123,sin_control,False,False,5
315,9979,0,0,21,3726042,165,3726207,81964251,21.3,35.2,58,False,False,123,sin_control,False,False,5
316,9979,0,0,21,3728103,165,3728268,79566422,20.6,11.9,60,False,False,123,sin_control,False,False,5
317,9979,0,0,21,3729851,165,3730016,77500660,20.3,10.0,61,False,False,123,sin_control,False,False,5
318,9979,0,0,21,3731245,160,3731405,75734827,21.9,0.0,61,False,False,123,sin_control,False,False,5
319,9979,0,0,21,3732291,153,3732444,77542635,22.0,7.6,59,False,False,123,sin_control,False,False,5
320,9979,0,0,21,3733909,146,3734055,79341045,21.7,0.0,46,False,False,123,sin_control,False,False,5
321,9979,0,0,21,3736132,143,3736275,81044528,19.1,1.4,37,False,False,123,sin_control,False,False,5
322,9979,0,0,21,3738824,150,3738974,82668186,20.9,3.9,30,False,False,123,sin_control,False,False,5
323,9979,0,0,21,3741391,149,3741540,84028397,21.6,10.1,18,False,False,123,sin_control,False,False,5
324,9979,0,0,21,3743724,147,3743871,85262014,21.0,6.4,16,False,False,123,sin_control,False,False,5
325,9979,0,0,21,3746408,145,3746553,86300653,20.7,11.9,16,False,False,123,sin_control,False,False,5
326,9979,0,0,21,3748703,142,3748845,87196440,21.6,10.1,21,False,False,123,sin_control,False,False,5
