,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
55,9996,0,0,4,405,54,459,7817,21.5,7.8,21,False,True,456,itn_irs,False,True,11
56,9997,0,0,3,430,47,477,8298,22.8,0.0,18,False,True,456,itn_irs,False,True,11
57,9997,0,0,3,460,117,577,9017,20.5,49.0,42,False,True,456,itn_irs,False,True,11
58,9997,0,0,3,503,116,619,9390,20.5,8.9,41,False,True,456,itn_irs,False,True,11
59,9997,0,0,3,529,96,625,9947,21.3,8.3,45,False,True,456,itn_irs,False,True,11
60,9997,0,0,3,571,89,660,9804,20.0,18.6,54,False,True,456,itn_irs,False,True,11
61,9997,0,0,3,621,82,703,10095,20.5,8.3,56,False,True,456,itn_irs,False,True,11
62,9997,0,0,3,642,78,720,10980,20.6,5.0,50,False,True,456,itn_irs,False,True,11
63,9997,0,0,3,669,74,743,12009,21.6,0.8,47,False,True,456,itn_irs,False,True,11
64,9997,0,0,3,674,71,745,12470,20.7,5.1,49,False,True,456,itn_irs,False,True,11
65,9997,0,0,3,566,61,627,12855,20.2,14.0,32,False,True,456,itn_irs,False,True,11
66,9997,0,0,3,575,58,633,12910,20.4,3.3,28,False,True,456,itn_irs,False,True,11
67,9997,0,0,3,610,55,665,12840,21.8,0.0,24,False,True,456,itn_irs,False,True,11
68,9997,0,0,3,619,54,673,13035,21.1,0.0,15,False,True,456,itn_irs,False,True,11
69,9997,0,0,3,624,48,672,12744,22.1,4.1,11,False,True,456,itn_irs,False,True,11
70,9997,0,0,3,643,42,685,13159,21.1,11.0,14,False,True,456,itn_irs,False,True,11
71,9997,0,0,3,668,42,710,13337,21.4,0.8,14,False,True,456,itn_irs,False,True,11
72,9997,0,0,3,698,49,747,12934,21.7,0.3,12,False,True,456,itn_irs,False,True,11
73,9997,0,0,3,710,50,760,13100,20.9,17.0,13,False,True,456,itn_irs,False,True,11
74,9997,0,0,3,736,44,780,13491,22.7,0.0,13,False,True,456,itn_irs,False,True,11
75,9997,0,0,3,757,45,802,14289,21.0,1.5,13,False,True,456,itn_irs,False,True,11
76,9997,0,0,3,1036,53,1089,15420,22.6,0.0,13,False,True,456,itn_irs,False,True,11
77,9997,0,0,3,1122,48,1170,15523,21.8,4.3,13,False,True,456,itn_irs,False,True,11
78,9997,0,0,3,1161,131,1292,17265,22.6,50.0,33,False,True,456,itn_irs,False,True,11
79,9997,0,0,3,1178,113,1291,19374,21.4,3.9,33,False,True,456,itn_irs,False,True,11
80,9997,0,0,3,1163,94,1257,20161,21.7,2.4,33,False,True,456,itn_irs,False,True,11
81,9997,0,0,3,1162,81,1243,20999,23.9,0.0,25,False,True,456,itn_irs,False,True,11
82,9997,0,0,3,1150,75,1225,21171,21.7,4.5,25,False,True,456,itn_irs,False,True,11
83,9997,0,0,3,1103,72,1175,21091,22.8,1.0,25,False,True,456,itn_irs,False,True,11
84,9998,0,0,2,1138,63,1201,21802,22.3,7.1,28,False,True,456,itn_irs,False,True,11
85,9998,0,0,2,1169,54,1223,20805,21.6,0.0,28,False,True,456,itn_irs,False,True,11
86,9998,0,0,2,1231,49,1280,21491,20.8,13.9,9,False,True,456,itn_irs,False,True,11
87,9998,0,0,2,1233,45,1278,22622,21.2,15.5,16,False,True,456,itn_irs,False,True,11
88,9998,0,0,2,1286,36,1322,23608,22.0,0.8,16,False,True,456,itn_irs,False,True,11
89,9998,0,0,2,1330,31,1361,24009,21.8,0.0,16,False,True,456,itn_irs,False,True,11
90,9998,0,0,2,1471,34,1505,25032,22.1,3.0,16,False,True,456,itn_irs,False,True,11
91,9998,0,0,2,1569,37,1606,26162,21.9,19.7,25,False,False,456,itn_irs,False,True,11
92,9998,0,0,2,1854,71,1925,28210,21.7,11.8,27,False,False,456,itn_irs,False,True,11
93,9998,0,0,2,2197,169,2366,29995,21.3,61.0,57,False,False,456,itn_irs,False,True,11
94,9998,0,0,2,2408,157,2565,31316,21.4,4.0,51,False,False,456,itn_irs,False,True,11
95,9998,0,0,2,2597,152,2749,35123,22.7,0.0,44,False,False,456,itn_irs,False,True,11
96,9998,0,0,2,2728,151,2879,37773,21.2,19.1,53,False,False,456,itn_irs,False,True,11
97,9998,0,0,2,2779,139,2918,39367,22.2,8.9,57,False,False,456,itn_irs,False,True,11
98,9998,0,0,2,2893,145,3038,40964,21.6,23.7,68,False,False,456,itn_irs,False,True,11
99,9998,0,0,2,3010,135,3145,43269,23.0,0.0,59,False,False,456,itn_irs,False,True,11
100,9998,0,0,2,3073,123,3196,47252,23.2,0.0,54,False,False,456,itn_irs,False,True,11
101,9998,0,0,2,3186,116,3302,49879,21.8,4.7,24,False,False,456,itn_irs,False,True,11
102,9998,0,0,2,3314,102,3416,53175,21.7,1.7,24,False,False,456,itn_irs,False,True,11
103,9998,0,0,2,3417,189,3606,56763,23.3,52.3,50,False,False,456,itn_irs,False,True,11
104,9998,0,0,2,3538,169,3707,60051,23.2,0.0,41,False,False,456,itn_irs,False,True,11
105,9998,0,0,2,3671,156,3827,63257,22.4,8.7,41,False,False,456,itn_irs,False,True,11
106,9998,0,0,2,3860,157,4017,65759,20.4,2.0,30,False,False,456,itn_irs,False,True,11
107,9998,0,0,2,4208,176,4384,69267,21.5,4.1,30,False,False,456,itn_irs,False,True,11
108,9998,0,0,2,4544,181,4725,73846,19.4,0.0,30,False,False,456,itn_irs,False,True,11
109,9998,0,0,2,4967,194,5161,78154,20.3,19.1,39,False,False,456,itn_irs,False,True,11
110,9998,0,0,2,5496,249,5745,84145,20.2,37.1,57,False,False,456,itn_irs,False,True,11
111,9998,0,0,2,6018,269,6287,86158,19.0,31.1,46,False,False,456,itn_irs,False,True,11
112,9998,0,0,2,6533,261,6794,93648,20.3,1.8,46,False,False,456,itn_irs,False,True,11
113,9998,0,0,2,7222,255,7477,102961,21.9,0.0,42,False,False,456,itn_irs,False,True,11
114,9998,0,0,2,6659,238,6897,109786,19.7,4.7,42,False,False,456,itn_irs,False,True,11
115,9998,0,0,2,7131,227,7358,111055,21.0,8.6,46,False,False,456,itn_irs,False,True,11
116,9998,0,0,2,7423,214,7637,118309,22.9,0.0,46,False,False,456,itn_irs,False,True,11
117,9998,0,0,2,7772,209,7981,125407,20.6,2.0,37,False,False,456,itn_irs,False,True,11
118,9998,0,0,2,8183,231,8414,123087,21.3,3.9,19,False,False,456,itn_irs,False,True,11
119,9998,0,0,2,8459,222,8681,122251,22.5,2.0,4,False,False,456,itn_irs,False,True,11
120,9997,1,0,2,8750,215,8965,131600,22.4,8.9,8,False,False,456,itn_irs,False,True,11
121,9997,1,0,2,8926,200,9126,141069,22.5,0.0,8,False,False,456,itn_irs,False,True,11
122,9997,1,0,2,9187,198,9385,137661,22.8,0.0,8,False,False,456,itn_irs,False,True,11
123,9997,1,0,2,10685,219,10904,139524,22.9,2.2,4,False,False,456,itn_irs,False,True,11
124,9997,0,1,2,11128,241,11369,143258,22.0,2.0,4,False,False,456,itn_irs,False,True,11
125,9997,0,1,2,11561,247,11809,148664,20.7,4.1,4,False,False,456,itn_irs,False,True,11
126,9997,0,1,2,12037,247,12284,153049,19.9,1.4,4,False,False,456,itn_irs,False,True,11
127,9997,0,1,2,12458,240,12698,159488,21.1,0.5,4,False,False,456,itn_irs,False,True,11
128,9997,0,1,2,12599,239,12838,164872,21.8,7.1,3,False,False,456,itn_irs,False,True,11
129,9997,0,1,2,12771,225,12997,168383,22.2,0.3,3,False,False,456,itn_irs,False,True,11
130,9997,0,1,2,12844,220,13065,186003,21.7,10.9,8,False,False,456,itn_irs,False,True,11
131,9997,0,1,2,12954,207,13164,200631,22.0,5.1,10,False,False,456,itn_irs,False,True,11
132,9997,0,0,3,13212,195,13410,212941,21.8,5.3,12,False,False,456,itn_irs,False,True,11
133,9997,0,0,3,13699,198,13899,225042,22.3,0.0,12,False,False,456,itn_irs,False,True,11
134,9997,0,0,3,14211,198,14410,236493,21.5,3.0,12,False,False,456,itn_irs,False,True,11
135,9996,1,0,3,14765,202,14968,248156,23.3,2.0,12,False,False,456,itn_irs,False,True,11
136,9996,1,0,3,15337,207,15545,260847,22.6,1.0,9,False,False,456,itn_irs,False,True,11
137,9996,1,0,3,16402,199,16601,253411,21.2,0.0,9,False,False,456,itn_irs,False,True,11
138,9996,1,0,3,17493,200,17693,252439,20.7,6.9,7,False,False,456,itn_irs,False,True,11
139,9996,0,1,3,18659,206,18865,255763,22.2,0.0,5,False,False,456,itn_irs,False,True,11
140,9996,0,1,3,19790,213,20003,261099,21.5,3.2,3,False,False,456,itn_irs,False,True,11
141,9996,0,1,3,20974,211,21185,267689,22.2,7.0,6,False,False,456,itn_irs,False,True,11
142,9996,0,1,3,22103,211,22314,278202,23.9,0.5,6,False,False,456,itn_irs,False,True,11
143,9996,0,1,3,23058,203,23261,311145,22.5,7.9,9,False,False,456,itn_irs,False,True,11
144,9996,0,1,3,24173,205,24378,344390,20.5,6.0,12,False,False,456,itn_irs,False,True,11
145,9996,0,1,3,25133,196,25329,346687,21.1,0.0,12,False,False,456,itn_irs,False,True,11
146,9996,0,1,3,25670,183,25854,376735,21.8,1.0,9,False,False,456,itn_irs,False,True,11
147,9996,0,0,4,26392,176,26569,376919,22.1,0.0,9,False,False,456,itn_irs,False,True,11
148,9996,0,0,4,26901,178,27080,405783,20.7,15.3,16,False,False,456,itn_irs,False,True,11
149,9996,0,0,4,27371,180,27552,430882,22.7,0.8,13,False,False,456,itn_irs,False,True,11
150,9996,0,0,4,28048,177,28226,423043,21.9,1.0,13,False,False,456,itn_irs,False,True,11
151,9996,0,0,4,28726,177,28904,421007,22.1,0.3,10,False,False,456,itn_irs,False,True,11
152,9996,0,0,4,29682,173,29856,451359,20.6,18.2,16,False,False,456,itn_irs,False,True,11
153,9996,0,0,4,31099,168,31268,480239,20.7,1.0,16,False,False,456,itn_irs,False,True,11
154,9997,0,0,3,32806,181,32988,509919,20.5,10.9,21,False,False,456,itn_irs,False,True,11
155,9996,1,0,3,35046,188,35234,542741,20.4,1.7,21,False,False,456,itn_irs,False,True,11
156,9996,1,0,3,38117,197,38314,579033,20.8,8.7,18,False,False,456,itn_irs,False,True,11
157,9996,1,0,3,35304,187,35491,608593,21.5,0.3,18,False,False,456,itn_irs,False,True,11
158,9996,1,0,3,37620,189,37809,635242,19.9,6.0,21,False,False,456,itn_irs,False,True,11
159,9996,0,1,3,40208,193,40401,666799,20.0,14.3,28,False,False,456,itn_irs,False,True,11
160,9996,0,1,3,43064,194,43258,700971,20.3,25.5,31,False,False,456,itn_irs,False,True,11
161,9996,0,1,3,45806,203,46009,740392,20.3,26.8,44,False,False,456,itn_irs,False,True,11
162,9996,0,1,3,49343,195,49538,784894,21.6,0.0,39,False,False,456,itn_irs,False,True,11
163,9996,0,1,3,52582,197,52779,833536,20.6,20.2,49,False,False,456,itn_irs,False,True,11
164,9996,0,1,3,55577,205,55782,847837,20.5,10.9,50,False,False,456,itn_irs,False,True,11
165,9996,0,1,3,58899,204,59103,865162,19.7,5.0,52,False,False,456,itn_irs,False,True,11
166,9996,0,1,3,62514,207,62721,894026,20.6,11.8,54,False,False,456,itn_irs,False,True,11
167,9996,0,0,4,65563,210,65773,966705,19.1,10.4,52,False,False,456,itn_irs,False,True,11
168,9996,0,0,4,68676,212,68888,1035755,19.9,13.5,46,False,False,456,itn_irs,False,True,11
169,9996,0,0,4,63489,194,63683,1086318,20.2,0.0,33,False,False,456,itn_irs,False,True,11
170,9996,0,0,4,66083,200,66283,1135535,20.4,1.0,33,False,False,456,itn_irs,False,True,11
171,9996,0,0,4,68946,190,69136,1183777,20.0,4.1,23,False,False,456,itn_irs,False,True,11
172,9996,0,0,4,72097,194,72291,1236785,21.2,2.3,18,False,False,456,itn_irs,False,True,11
173,9996,0,0,4,84485,209,84694,1308020,22.6,1.0,16,False,False,456,itn_irs,False,True,11
174,9996,0,0,4,88745,218,88963,1389617,21.1,4.1,11,False,False,456,itn_irs,False,True,11
175,9996,0,0,4,93286,221,93507,1372271,19.8,5.1,8,False,False,456,itn_irs,False,True,11
176,9996,0,0,4,97304,218,97522,1369129,20.6,6.1,5,False,False,456,itn_irs,False,True,11
177,9996,0,0,4,100959,211,101170,1483829,20.0,10.6,10,False,False,456,itn_irs,False,True,11
178,9995,1,0,4,104863,210,105073,1592272,21.6,0.0,10,False,False,456,itn_irs,False,True,11
179,9995,1,0,4,109969,199,110168,1702700,21.4,0.5,10,False,False,456,itn_irs,False,True,11
