,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
295,9999,0,0,1,20,51,71,670,20.5,7.7,49,True,False,123,ambas,True,True,8
296,9999,0,0,1,21,46,67,792,21.6,6.1,46,True,False,123,ambas,True,True,8
297,9999,0,0,1,21,43,64,843,19.9,9.5,44,True,False,123,ambas,True,True,8
298,9999,0,0,1,25,43,68,884,19.9,13.5,40,True,False,123,ambas,True,True,8
299,9999,0,0,1,24,39,63,931,19.5,5.9,23,True,False,123,ambas,True,True,8
300,9999,0,0,1,26,36,62,1056,20.6,2.0,23,True,False,123,ambas,True,True,8
301,9999,0,0,1,25,35,60,472,19.6,2.3,18,True,False,123,ambas,True,True,8
302,9999,0,0,1,25,32,57,547,20.5,0.0,18,True,False,123,ambas,True,True,8
303,9999,0,0,1,21,28,49,616,21.2,0.0,15,True,False,123,ambas,True,True,8
304,9999,0,0,1,21,27,48,719,21.6,3.1,12,True,False,123,ambas,True,True,8
305,9999,0,0,1,21,24,45,659,22.3,1.8,8,True,False,123,ambas,True,True,8
306,9999,0,0,1,20,22,42,561,20.4,12.2,8,True,False,123,ambas,True,True,8
307,9999,0,0,1,21,21,42,533,21.8,3.6,6,True,False,123,ambas,True,True,8
308,9999,0,0,1,22,19,41,214,21.1,6.7,9,True,False,123,ambas,True,True,8
309,9999,0,0,1,22,18,40,301,21.2,8.1,13,True,False,123,ambas,True,True,8
310,9999,0,0,1,26,17,43,344,21.3,3.6,13,True,False,123,ambas,True,True,8
311,9999,0,0,1,25,18,43,410,21.2,11.5,18,True,False,123,ambas,True,True,8
312,9999,0,0,1,23,31,54,546,21.3,26.0,31,True,False,123,ambas,True,True,8
313,9999,0,0,1,22,34,56,609,20.4,18.5,40,True,False,123,ambas,True,True,8
314,9999,0,0,1,20,36,56,667,20.4,15.2,41,True,False,123,ambas,True,True,8
315,9999,0,0,1,20,71,91,395,21.3,35.2,58,True,False,123,ambas,True,True,8
316,9999,0,0,1,19,68,87,518,20.6,11.9,60,True,False,123,ambas,True,True,8
317,9999,0,0,1,18,65,83,714,20.3,10.0,61,True,False,123,ambas,True,True,8
318,9999,0,0,1,19,61,80,743,21.9,0.0,61,True,False,123,ambas,True,True,8
319,9999,0,0,1,16,60,76,884,22.0,7.6,59,True,False,123,ambas,True,True,8
320,9999,0,0,1,15,58,73,1051,21.7,0.0,46,True,False,123,ambas,True,True,8
321,9999,0,0,1,15,54,69,1035,19.1,1.4,37,True,False,123,ambas,True,True,8
322,9999,0,0,1,15,52,67,490,20.9,3.9,30,True,False,123,ambas,True,True,8
323,9999,0,0,1,13,51,64,614,21.6,10.1,18,True,False,123,ambas,True,True,8
324,9999,0,0,1,13,47,60,736,21.0,6.4,16,True,False,123,ambas,True,True,8
325,9999,0,0,1,12,41,53,808,20.7,11.9,16,True,False,123,ambas,True,True,8
326,9999,0,0,1,11,39,50,855,21.6,10.1,21,True,False,123,ambas,True,True,8
327,9999,0,0,1,15,38,53,846,21.5,3.2,18,True,False,123,ambas,True,True,8
328,9999,0,0,1,16,40,56,916,21.2,15.0,25,True,False,123,ambas,True,True,8
329,9999,0,0,1,17,35,52,341,20.7,0.0,25,True,False,123,ambas,True,True,8
330,9999,0,0,1,16,31,47,360,21.0,7.1,28,True,False,123,ambas,True,True,8
331,9999,0,0,1,16,28,44,449,20.4,13.9,29,True,False,123,ambas,True,True,8
332,9999,0,0,1,20,25,45,424,20.9,9.7,30,True,False,123,ambas,True,True,8
333,9999,0,0,1,22,24,46,408,19.5,10.7,30,True,False,123,ambas,True,True,8
334,9999,0,0,1,21,22,43,496,20.1,3.5,25,True,False,123,ambas,True,True,8
335,9999,0,0,1,25,20,45,571,20.0,2.9,25,True,False,123,ambas,True,True,8
336,9999,0,0,1,21,20,41,247,20.9,0.0,18,True,False,123,ambas,True,True,8
337,9999,0,0,1,19,19,38,410,19.8,2.7,18,True,False,123,ambas,True,True,8
338,9999,0,0,1,19,20,39,593,20.7,6.2,18,True,False,123,ambas,True,True,8
339,9999,0,0,1,20,18,38,555,21.0,6.8,15,True,False,123,ambas,True,True,8
340,9999,0,0,1,22,15,37,580,20.8,1.8,11,True,False,123,ambas,True,True,8
341,9999,0,0,1,23,14,37,501,18.9,0.8,6,True,False,123,ambas,True,True,8
342,9999,0,0,1,20,11,31,440,20.5,0.0,6,True,False,123,ambas,True,True,8
343,9999,0,0,1,20,10,30,190,20.2,2.7,6,True,False,123,ambas,True,True,8
344,9999,0,0,1,22,8,30,193,21.3,6.2,9,True,False,123,ambas,True,True,8
345,9999,0,0,1,20,8,28,201,21.4,2.0,9,True,False,123,ambas,True,True,8
346,9999,0,0,1,21,9,30,198,21.4,16.0,14,True,False,123,ambas,True,True,8
347,9999,0,0,1,24,6,30,288,21.6,0.0,11,True,False,123,ambas,True,True,8
348,9999,0,0,1,20,6,26,347,21.0,0.2,11,True,False,123,ambas,True,True,8
349,9999,0,0,1,18,6,24,318,22.8,0.0,11,True,False,123,ambas,True,True,8
350,9999,0,0,1,18,6,24,206,22.5,1.9,11,True,False,123,ambas,True,True,8
351,9999,0,0,1,17,6,23,212,21.6,0.0,11,True,False,123,ambas,True,True,8
352,9999,0,0,1,18,7,25,212,21.8,0.2,8,True,False,123,ambas,True,True,8
353,9999,0,0,1,21,7,28,279,20.7,0.3,8,True,False,123,ambas,True,True,8
354,9999,0,0,1,22,5,27,249,22.5,0.0,0,True,False,123,ambas,True,True,8
355,9999,0,0,1,23,4,27,255,22.4,0.5,0,True,False,123,ambas,True,True,8
356,9999,0,0,1,20,3,23,311,23.1,1.3,0,True,False,123,ambas,True,True,8
357,9999,0,0,1,18,3,21,112,22.5,0.0,0,True,False,123,ambas,True,True,8
358,9999,0,0,1,15,3,18,93,21.6,0.6,0,True,False,123,ambas,True,True,8
359,9999,0,0,1,14,3,17,184,21.6,0.2,0,True,False,123,ambas,True,True,8
360,9999,0,0,1,13,3,16,141,20.7,1.6,0,True,False,123,ambas,True,True,8
361,9999,0,0,1,13,3,16,189,21.6,0.0,0,True,False,123,ambas,True,True,8
362,9999,0,0,1,12,2,14,218,20.9,5.4,2,True,False,123,ambas,True,True,8
363,9999,0,0,1,12,2,14,186,21.9,1.9,2,True,False,123,ambas,True,True,8
364,9999,0,0,1,11,2,13,126,21.7,11.6,7,True,False,123,ambas,True,True,8
