,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
0,9998,0,2,0,2000,3000,5000,2000,25.0,0.0,0,False,False,456,ambas,True,True,12
1,9997,1,2,0,1852,2751,4603,16040,21.5,2.3,0,False,True,456,ambas,True,True,12
2,9997,1,2,0,1576,2309,3885,23266,22.3,0.0,0,False,True,456,ambas,True,True,12
3,9997,1,2,0,1358,1947,3305,24964,22.3,0.0,0,False,True,456,ambas,True,True,12
4,9997,1,2,0,1160,1643,2803,23958,21.8,0.0,0,False,True,456,ambas,True,True,12
5,9997,0,3,0,990,1388,2378,22563,21.6,0.0,0,False,True,456,ambas,True,True,12
6,9997,0,3,0,842,1176,2018,20682,19.5,0.2,0,False,True,456,ambas,True,True,12
7,9997,0,3,0,723,1000,1723,8071,20.1,1.7,0,True,True,456,ambas,True,True,12
8,9997,0,1,2,597,845,1442,9156,21.8,0.3,0,True,True,456,ambas,True,True,12
9,9997,0,1,2,511,710,1221,9239,21.7,0.0,0,True,True,456,ambas,True,True,12
10,9997,0,1,2,416,582,998,9287,21.0,0.0,0,True,True,456,ambas,True,True,12
11,9996,1,1,2,355,510,865,8737,19.8,7.2,3,True,True,456,ambas,True,True,12
12,9996,1,1,2,278,419,697,9033,21.2,8.0,7,True,True,456,ambas,True,True,12
13,9996,1,0,3,237,349,586,8543,20.1,5.1,9,True,True,456,ambas,True,True,12
14,9996,1,0,3,195,294,489,3775,20.6,3.5,9,True,True,456,ambas,True,True,12
15,9996,0,1,3,170,247,417,4376,21.0,1.7,9,True,True,456,ambas,True,True,12
16,9996,0,1,3,150,213,363,4887,20.8,3.8,9,True,True,456,ambas,True,True,12
17,9996,0,1,3,124,181,305,5200,21.9,0.5,9,True,True,456,ambas,True,True,12
18,9996,0,1,3,119,153,272,4667,21.3,0.3,9,True,True,456,ambas,True,True,12
19,9996,0,1,3,116,126,242,4498,21.9,0.1,6,True,True,456,ambas,True,True,12
20,9996,0,1,3,103,102,205,3460,24.0,0.0,2,True,True,456,ambas,True,True,12
21,9996,0,1,3,115,88,203,1441,23.1,0.3,0,True,True,456,ambas,True,True,12
22,9996,0,1,3,110,81,191,1485,21.4,1.6,0,True,True,456,ambas,True,True,12
23,9996,0,0,4,110,72,182,1300,22.8,0.0,0,True,True,456,ambas,True,True,12
24,9996,0,0,4,100,68,168,1453,21.2,3.8,0,True,True,456,ambas,True,True,12
25,9996,0,0,4,84,59,143,1199,22.3,0.0,0,True,True,456,ambas,True,True,12
26,9996,0,0,4,73,131,204,1594,22.4,52.3,26,True,True,456,ambas,True,True,12
27,9996,0,0,4,65,116,181,1822,22.4,0.0,26,True,True,456,ambas,True,True,12
28,9996,0,0,4,58,106,164,1010,21.3,24.9,38,True,True,456,ambas,True,True,12
29,9996,0,0,4,48,89,137,1234,21.2,0.0,38,True,True,456,ambas,True,True,12
30,9996,0,0,4,42,79,121,1542,19.9,8.1,42,True,True,456,ambas,True,True,12
31,9996,0,0,4,38,71,109,1682,21.1,0.0,42,True,True,456,ambas,True,True,12
32,9997,0,0,3,33,61,94,1602,21.1,0.4,42,True,True,456,ambas,True,True,12
33,9997,0,0,3,30,47,77,1510,23.0,0.0,42,True,True,456,ambas,True,True,12
34,9997,0,0,3,29,44,73,1557,22.4,0.0,16,True,True,456,ambas,True,True,12
35,9997,0,0,3,30,35,65,579,21.6,9.9,20,True,True,456,ambas,True,True,12
36,9997,0,0,3,27,23,50,523,21.2,0.8,8,True,True,456,ambas,True,True,12
37,9997,0,0,3,26,108,134,859,20.1,50.0,33,True,True,456,ambas,True,True,12
38,9997,0,0,3,32,95,127,1172,19.9,7.5,32,True,True,456,ambas,True,True,12
39,9997,0,0,3,28,75,103,1242,19.6,21.2,42,True,True,456,ambas,True,True,12
40,9997,0,0,3,35,63,98,1321,21.3,0.0,42,True,True,456,ambas,True,True,12
41,9997,0,0,3,33,58,91,1270,21.0,2.4,42,True,True,456,ambas,True,True,12
42,9997,0,0,3,34,52,86,554,22.8,0.0,42,True,True,456,ambas,True,True,12
43,9997,0,0,3,37,41,78,686,22.9,0.0,38,True,True,456,ambas,True,True,12
44,9997,0,0,3,41,34,75,777,20.7,5.5,40,True,True,456,ambas,True,True,12
45,9997,0,0,3,40,31,71,802,21.7,2.0,15,True,True,456,ambas,True,True,12
46,9998,0,0,2,32,25,57,848,21.2,1.0,12,True,True,456,ambas,True,True,12
47,9998,0,0,2,24,24,48,893,23.2,0.0,2,True,True,456,ambas,True,True,12
48,9998,0,0,2,22,22,44,783,22.7,7.2,5,True,True,456,ambas,True,True,12
49,9998,0,0,2,22,18,40,281,21.7,2.0,5,True,True,456,ambas,True,True,12
50,9998,0,0,2,21,13,34,311,20.6,10.9,10,True,True,456,ambas,True,True,12
51,9998,0,0,2,20,13,33,344,20.8,1.2,10,True,True,456,ambas,True,True,12
52,9998,0,0,2,24,13,37,355,22.5,0.0,8,True,True,456,ambas,True,True,12
53,9998,0,0,2,22,14,36,400,22.8,5.8,10,True,True,456,ambas,True,True,12
54,9998,0,0,2,18,14,32,514,21.4,16.4,18,True,True,456,ambas,True,True,12
55,9998,0,0,2,19,12,31,531,21.5,7.8,21,True,True,456,ambas,True,True,12
56,9998,0,0,2,19,11,30,206,22.8,0.0,18,True,True,456,ambas,True,True,12
57,9998,0,0,2,17,87,104,601,20.5,49.0,42,True,True,456,ambas,True,True,12
58,9998,0,0,2,16,71,87,807,20.5,8.9,41,True,True,456,ambas,True,True,12
59,9998,0,0,2,16,57,73,913,21.3,8.3,45,True,True,456,ambas,True,True,12
60,9998,0,0,2,18,55,73,875,20.0,18.6,54,True,True,456,ambas,True,True,12
61,9998,0,0,2,15,50,65,902,20.5,8.3,56,True,True,456,ambas,True,True,12
62,9998,0,0,2,13,40,53,892,20.6,5.0,50,True,True,456,ambas,True,True,12
63,9998,0,0,2,12,35,47,502,21.6,0.8,47,True,True,456,ambas,True,True,12
64,9998,0,0,2,13,30,43,577,20.7,5.1,49,True,True,456,ambas,True,True,12
65,9998,0,0,2,10,25,35,564,20.2,14.0,32,True,True,456,ambas,True,True,12
66,9998,0,0,2,8,23,31,654,20.4,3.3,28,True,True,456,ambas,True,True,12
67,9998,0,0,2,7,23,30,601,21.8,0.0,24,True,True,456,ambas,True,True,12
68,9998,0,0,2,7,22,29,628,21.1,0.0,15,True,True,456,ambas,True,True,12
69,9998,0,0,2,9,21,30,604,22.1,4.1,11,True,True,456,ambas,True,True,12
70,9998,0,0,2,9,19,28,245,21.1,11.0,14,True,True,456,ambas,True,True,12
71,9998,0,0,2,8,18,26,336,21.4,0.8,14,True,True,456,ambas,True,True,12
72,9998,0,0,2,10,16,26,279,21.7,0.3,12,True,True,456,ambas,True,True,12
73,9998,0,0,2,12,20,32,277,20.9,17.0,13,True,True,456,ambas,True,True,12
74,9998,0,0,2,10,21,31,336,22.7,0.0,13,True,True,456,ambas,True,True,12
75,9998,0,0,2,10,20,30,409,21.0,1.5,13,True,True,456,ambas,True,True,12
76,9998,0,0,2,17,19,36,463,22.6,0.0,13,True,True,456,ambas,True,True,12
77,9998,0,0,2,20,21,41,198,21.8,4.3,13,True,True,456,ambas,True,True,12
78,9998,0,0,2,19,96,115,493,22.6,50.0,33,True,True,456,ambas,True,True,12
79,9998,0,0,2,17,74,91,666,21.4,3.9,33,True,True,456,ambas,True,True,12
80,9998,0,0,2,19,70,89,886,21.7,2.4,33,True,True,456,ambas,True,True,12
81,9998,0,0,2,15,57,72,1002,23.9,0.0,25,True,True,456,ambas,True,True,12
82,9999,0,0,1,14,52,66,1073,21.7,4.5,25,True,True,456,ambas,True,True,12
83,9999,0,0,1,14,43,57,1006,22.8,1.0,25,True,True,456,ambas,True,True,12
84,9999,0,0,1,13,34,47,505,22.3,7.1,28,True,True,456,ambas,True,True,12
85,9999,0,0,1,12,32,44,595,21.6,0.0,28,True,True,456,ambas,True,True,12
86,9999,0,0,1,12,26,38,680,20.8,13.9,9,True,True,456,ambas,True,True,12
87,9999,0,0,1,11,22,33,748,21.2,15.5,16,True,True,456,ambas,True,True,12
88,9999,0,0,1,13,18,31,755,22.0,0.8,16,True,True,456,ambas,True,True,12
89,9999,0,0,1,12,14,26,741,21.8,0.0,16,True,True,456,ambas,True,True,12
90,9999,0,0,1,10,10,20,656,22.1,3.0,16,True,True,456,ambas,True,True,12
91,9999,0,0,1,15,10,25,251,21.9,19.7,25,True,False,456,ambas,True,True,12
92,9999,0,0,1,17,12,29,306,21.7,11.8,27,True,False,456,ambas,True,True,12
93,9999,0,0,1,18,106,124,693,21.3,61.0,57,True,False,456,ambas,True,True,12
94,9999,0,0,1,22,102,124,778,21.4,4.0,51,True,False,456,ambas,True,True,12
95,9999,0,0,1,20,96,116,1162,22.7,0.0,44,True,False,456,ambas,True,True,12
96,9999,0,0,1,20,91,111,1456,21.2,19.1,53,True,False,456,ambas,True,True,12
97,9999,0,0,1,20,84,104,1572,22.2,8.9,57,True,False,456,ambas,True,True,12
98,9999,0,0,1,23,90,113,680,21.6,23.7,68,True,False,456,ambas,True,True,12
99,9999,0,0,1,20,82,102,922,23.0,0.0,59,True,False,456,ambas,True,True,12
100,9999,0,0,1,17,77,94,1250,23.2,0.0,54,True,False,456,ambas,True,True,12
101,9999,0,0,1,18,70,88,1514,21.8,4.7,24,True,False,456,ambas,True,True,12
102,9999,0,0,1,19,67,86,1638,21.7,1.7,24,True,False,456,ambas,True,True,12
103,9999,0,0,1,18,154,172,1962,23.3,52.3,50,True,False,456,ambas,True,True,12
104,9999,0,0,1,17,136,153,2166,23.2,0.0,41,True,False,456,ambas,True,True,12
105,9999,0,0,1,16,130,146,779,22.4,8.7,41,True,False,456,ambas,True,True,12
106,9999,0,0,1,14,115,129,1104,20.4,2.0,30,True,False,456,ambas,True,True,12
107,9999,0,0,1,16,106,122,1255,21.5,4.1,30,True,False,456,ambas,True,True,12
108,9999,0,0,1,21,102,123,1466,19.4,0.0,30,True,False,456,ambas,True,True,12
109,9999,0,0,1,22,103,125,1773,20.3,19.1,39,True,False,456,ambas,True,True,12
110,9999,0,0,1,27,142,169,1980,20.2,37.1,57,True,False,456,ambas,True,True,12
111,9999,0,0,1,32,164,196,2115,19.0,31.1,46,True,False,456,ambas,True,True,12
112,9999,0,0,1,32,153,185,1083,20.3,1.8,46,True,False,456,ambas,True,True,12
113,9999,0,0,1,32,142,174,1393,21.9,0.0,42,True,False,456,ambas,True,True,12
114,9999,0,0,1,31,127,158,1610,19.7,4.7,42,True,False,456,ambas,True,True,12
115,9999,0,0,1,38,120,158,1867,21.0,8.6,46,True,False,456,ambas,True,True,12
116,9999,0,0,1,39,108,147,2061,22.9,0.0,46,True,False,456,ambas,True,True,12
117,9999,0,0,1,33,98,131,2195,20.6,2.0,37,True,False,456,ambas,True,True,12
118,9999,0,0,1,37,95,132,2183,21.3,3.9,19,True,False,456,ambas,True,True,12
119,9999,0,0,1,40,91,131,853,22.5,2.0,4,True,False,456,ambas,True,True,12
120,9999,0,0,1,40,86,126,1148,22.4,8.9,8,True,False,456,ambas,True,True,12
121,9999,0,0,1,41,88,129,1385,22.5,0.0,8,True,False,456,ambas,True,True,12
122,9999,0,0,1,38,80,118,1340,22.8,0.0,8,True,False,456,ambas,True,True,12
123,9999,0,0,1,42,78,120,1682,22.9,2.2,4,True,False,456,ambas,True,True,12
124,9999,0,0,1,40,75,115,1653,22.0,2.0,4,True,False,456,ambas,True,True,12
125,9999,0,0,1,41,74,115,1668,20.7,4.1,4,True,False,456,ambas,True,True,12
