,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
0,9998,0,2,0,2000,3000,5000,2000,25.0,0.0,0,False,False,789,lsm,True,False,14
1,9998,0,2,0,1863,2770,4633,16747,21.5,2.3,0,False,False,789,lsm,True,False,14
2,9998,0,2,0,1725,2557,4282,23617,22.3,0.0,0,False,False,789,lsm,True,False,14
3,9997,1,2,0,1602,2371,3973,28123,22.3,0.0,0,False,False,789,lsm,True,False,14
4,9997,1,2,0,1468,2190,3658,29625,21.8,0.0,0,False,False,789,lsm,True,False,14
5,9997,1,2,0,1354,2016,3370,29326,21.6,0.0,0,False,False,789,lsm,True,False,14
6,9997,1,2,0,1241,1855,3096,28177,19.5,0.2,0,False,False,789,lsm,True,False,14
7,9997,0,3,0,1153,1708,2861,11743,20.1,1.7,0,True,False,789,lsm,True,False,14
8,9996,1,1,2,1072,1564,2636,16481,21.8,0.3,0,True,False,789,lsm,True,False,14
9,9996,1,1,2,994,1458,2452,18219,21.7,0.0,0,True,False,789,lsm,True,False,14
10,9996,1,1,2,925,1363,2288,18994,21.0,0.0,0,True,False,789,lsm,True,False,14
11,9995,2,1,2,858,1270,2128,18831,19.8,7.2,3,True,False,789,lsm,True,False,14
12,9995,1,2,2,771,1176,1947,20207,21.2,8.0,7,True,False,789,lsm,True,False,14
13,9995,1,2,2,702,1057,1760,21161,20.1,5.1,9,True,False,789,lsm,True,False,14
14,9995,1,2,2,651,979,1630,9322,20.6,3.5,9,True,False,789,lsm,True,False,14
15,9995,0,2,3,595,892,1487,12606,21.0,1.7,9,True,False,789,lsm,True,False,14
16,9995,0,2,3,549,827,1376,14849,20.8,3.8,9,True,False,789,lsm,True,False,14
17,9994,1,2,3,522,781,1303,17203,21.9,0.5,9,True,False,789,lsm,True,False,14
18,9994,1,2,3,495,716,1211,17314,21.3,0.3,9,True,False,789,lsm,True,False,14
19,9994,1,2,3,469,663,1132,16764,21.9,0.1,6,True,False,789,lsm,True,False,14
20,9994,2,1,3,456,609,1065,14464,24.0,0.0,2,True,False,789,lsm,True,False,14
21,9994,1,2,3,456,577,1033,5406,23.1,0.3,0,True,False,789,lsm,True,False,14
22,9994,1,2,3,448,528,976,7011,21.4,1.6,0,True,False,789,lsm,True,False,14
23,9994,1,1,4,430,503,933,7300,22.8,0.0,0,True,False,789,lsm,True,False,14
24,9994,0,2,4,418,469,887,7159,21.2,3.8,0,True,False,789,lsm,True,False,14
25,9993,1,2,4,397,452,849,7027,22.3,0.0,0,True,False,789,lsm,True,False,14
26,9993,1,2,4,380,506,886,9082,22.4,52.3,26,True,False,789,lsm,True,False,14
27,9992,2,2,4,356,466,822,10563,22.4,0.0,26,True,False,789,lsm,True,False,14
28,9992,2,2,4,348,441,789,5065,21.3,24.9,38,True,False,789,lsm,True,False,14
29,9992,1,2,5,329,408,737,6490,21.2,0.0,38,True,False,789,lsm,True,False,14
30,9992,1,2,5,321,383,704,7406,19.9,8.1,42,True,False,789,lsm,True,False,14
31,9992,0,3,5,303,354,657,8178,21.1,0.0,42,True,False,789,lsm,True,False,14
32,9992,0,2,6,290,339,629,8943,21.1,0.4,42,True,False,789,lsm,True,False,14
33,9992,0,2,6,275,311,586,9576,23.0,0.0,42,True,False,789,lsm,True,False,14
34,9992,0,2,6,259,287,546,10102,22.4,0.0,16,True,False,789,lsm,True,False,14
35,9992,0,2,6,254,275,529,4011,21.6,9.9,20,True,False,789,lsm,True,False,14
36,9992,0,2,6,266,266,532,5101,21.2,0.8,8,True,False,789,lsm,True,False,14
37,9992,0,1,7,277,337,614,6215,20.1,50.0,33,True,False,789,lsm,True,False,14
38,9992,0,1,7,277,321,598,7326,19.9,7.5,32,True,False,789,lsm,True,False,14
39,9992,0,0,8,260,288,548,8175,19.6,21.2,42,True,False,789,lsm,True,False,14
40,9992,0,0,8,277,275,552,8642,21.3,0.0,42,True,False,789,lsm,True,False,14
41,9992,0,0,8,282,274,556,9253,21.0,2.4,42,True,False,789,lsm,True,False,14
42,9992,0,0,8,303,264,567,4273,22.8,0.0,42,True,False,789,lsm,True,False,14
43,9992,0,0,8,314,260,574,5466,22.9,0.0,38,True,False,789,lsm,True,False,14
44,9992,0,0,8,323,246,569,6691,20.7,5.5,40,True,False,789,lsm,True,False,14
45,9992,0,0,8,325,237,562,7420,21.7,2.0,15,True,False,789,lsm,True,False,14
46,9992,0,0,8,346,228,574,7618,21.2,1.0,12,True,False,789,lsm,True,False,14
47,9992,0,0,8,345,222,567,7609,23.2,0.0,2,True,False,789,lsm,True,False,14
48,9992,0,0,8,344,209,553,7831,22.7,7.2,5,True,False,789,lsm,True,False,14
49,9992,0,0,8,335,202,537,3371,21.7,2.0,5,True,False,789,lsm,True,False,14
50,9992,0,0,8,343,185,528,4648,20.6,10.9,10,True,False,789,lsm,True,False,14
51,9992,0,0,8,327,179,506,5150,20.8,1.2,10,True,False,789,lsm,True,False,14
52,9992,0,0,8,314,175,489,5702,22.5,0.0,8,True,False,789,lsm,True,False,14
53,9992,0,0,8,314,166,480,6266,22.8,5.8,10,True,False,789,lsm,True,False,14
54,9992,0,0,8,302,160,462,6609,21.4,16.4,18,True,False,789,lsm,True,False,14
55,9992,0,0,8,306,155,461,7216,21.5,7.8,21,True,False,789,lsm,True,False,14
56,9992,0,0,8,303,152,455,3231,22.8,0.0,18,True,False,789,lsm,True,False,14
57,9992,0,0,8,311,227,538,4320,20.5,49.0,42,True,False,789,lsm,True,False,14
58,9992,0,0,8,303,213,516,5500,20.5,8.9,41,True,False,789,lsm,True,False,14
59,9992,0,0,8,297,195,492,6228,21.3,8.3,45,True,False,789,lsm,True,False,14
60,9992,0,0,8,296,189,485,6576,20.0,18.6,54,True,False,789,lsm,True,False,14
61,9992,0,0,8,300,178,478,6735,20.5,8.3,56,True,False,789,lsm,True,False,14
62,9992,0,0,8,302,165,467,7244,20.6,5.0,50,True,False,789,lsm,True,False,14
63,9993,0,0,7,320,154,474,3578,21.6,0.8,47,True,False,789,lsm,True,False,14
64,9993,0,0,7,316,146,462,4512,20.7,5.1,49,True,False,789,lsm,True,False,14
65,9993,0,0,7,296,135,431,5165,20.2,14.0,32,True,False,789,lsm,True,False,14
66,9993,0,0,7,284,129,413,5706,20.4,3.3,28,True,False,789,lsm,True,False,14
67,9993,0,0,7,274,122,396,5841,21.8,0.0,24,True,False,789,lsm,True,False,14
68,9993,0,0,7,266,116,382,6368,21.1,0.0,15,True,False,789,lsm,True,False,14
69,9993,0,0,7,274,109,383,6807,22.1,4.1,11,True,False,789,lsm,True,False,14
70,9993,0,0,7,270,99,369,3039,21.1,11.0,14,True,False,789,lsm,True,False,14
