,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
50,9995,0,0,5,388,43,431,7534,20.6,10.9,10,False,True,42,itn_irs,False,True,3
51,9995,0,0,5,395,68,463,7362,20.8,1.2,10,False,True,42,itn_irs,False,True,3
52,9995,0,0,5,427,70,497,7154,22.5,0.0,8,False,True,42,itn_irs,False,True,3
53,9995,0,0,5,430,66,496,7530,22.8,5.8,10,False,True,42,itn_irs,False,True,3
54,9995,0,0,5,441,63,504,8066,21.4,16.4,18,False,True,42,itn_irs,False,True,3
55,9995,0,0,5,460,62,522,8413,21.5,7.8,21,False,True,42,itn_irs,False,True,3
56,9995,0,0,5,449,62,511,8508,22.8,0.0,18,False,True,42,itn_irs,False,True,3
57,9995,0,0,5,472,126,598,8791,20.5,49.0,42,False,True,42,itn_irs,False,True,3
58,9995,0,0,5,484,113,597,9524,20.5,8.9,41,False,True,42,itn_irs,False,True,3
59,9995,0,0,5,494,101,595,9882,21.3,8.3,45,False,True,42,itn_irs,False,True,3
60,9995,0,0,5,517,92,609,9975,20.0,18.6,54,False,True,42,itn_irs,False,True,3
61,9995,0,0,5,532,84,616,10135,20.5,8.3,56,False,True,42,itn_irs,False,True,3
62,9995,0,0,5,550,77,627,10521,20.6,5.0,50,False,True,42,itn_irs,False,True,3
63,9995,0,0,5,576,70,646,10852,21.6,0.8,47,False,True,42,itn_irs,False,True,3
64,9995,0,0,5,614,63,677,11392,20.7,5.1,49,False,True,42,itn_irs,False,True,3
65,9995,0,0,5,523,55,578,11441,20.2,14.0,32,False,True,42,itn_irs,False,True,3
66,9995,0,0,5,557,52,609,11732,20.4,3.3,28,False,True,42,itn_irs,False,True,3
67,9995,0,0,5,599,50,649,11497,21.8,0.0,24,False,True,42,itn_irs,False,True,3
68,9995,0,0,5,639,50,689,12136,21.1,0.0,15,False,True,42,itn_irs,False,True,3
69,9995,0,0,5,657,45,702,12659,22.1,4.1,11,False,True,42,itn_irs,False,True,3
70,9995,0,0,5,676,43,719,12742,21.1,11.0,14,False,True,42,itn_irs,False,True,3
71,9995,0,0,5,695,37,732,13077,21.4,0.8,14,False,True,42,itn_irs,False,True,3
72,9995,0,0,5,681,53,734,12112,21.7,0.3,12,False,True,42,itn_irs,False,True,3
73,9995,0,0,5,738,57,795,13038,20.9,17.0,13,False,True,42,itn_irs,False,True,3
74,9995,0,0,5,755,48,803,13729,22.7,0.0,13,False,True,42,itn_irs,False,True,3
75,9995,0,0,5,772,61,833,14598,21.0,1.5,13,False,True,42,itn_irs,False,True,3
76,9995,0,0,5,979,78,1057,15081,22.6,0.0,13,False,True,42,itn_irs,False,True,3
77,9995,0,0,5,1022,81,1103,14944,21.8,4.3,13,False,True,42,itn_irs,False,True,3
78,9995,0,0,5,1065,163,1228,16546,22.6,50.0,33,False,True,42,itn_irs,False,True,3
79,9995,0,0,5,1047,149,1196,18001,21.4,3.9,33,False,True,42,itn_irs,False,True,3
80,9995,0,0,5,1091,127,1218,18912,21.7,2.4,33,False,True,42,itn_irs,False,True,3
81,9995,0,0,5,1040,112,1152,19627,23.9,0.0,25,False,True,42,itn_irs,False,True,3
82,9995,0,0,5,1113,99,1212,20459,21.7,4.5,25,False,True,42,itn_irs,False,True,3
83,9995,0,0,5,1155,81,1236,21323,22.8,1.0,25,False,True,42,itn_irs,False,True,3
84,9995,0,0,5,1148,68,1216,21983,22.3,7.1,28,False,True,42,itn_irs,False,True,3
85,9995,0,0,5,1184,65,1249,20748,21.6,0.0,28,False,True,42,itn_irs,False,True,3
86,9995,0,0,5,1180,58,1238,21183,20.8,13.9,9,False,True,42,itn_irs,False,True,3
87,9995,0,0,5,1234,53,1287,22351,21.2,15.5,16,False,True,42,itn_irs,False,True,3
88,9995,0,0,5,1295,47,1342,22684,22.0,0.8,16,False,True,42,itn_irs,False,True,3
89,9995,0,0,5,1394,46,1440,24282,21.8,0.0,16,False,True,42,itn_irs,False,True,3
90,9995,0,0,5,1445,40,1485,25000,22.1,3.0,16,False,True,42,itn_irs,False,True,3
91,9995,0,0,5,1535,48,1583,26295,21.9,19.7,25,False,False,42,itn_irs,False,True,3
92,9995,0,0,5,1842,64,1906,28161,21.7,11.8,27,False,False,42,itn_irs,False,True,3
93,9995,0,0,5,2105,166,2271,29626,21.3,61.0,57,False,False,42,itn_irs,False,True,3
94,9995,0,0,5,2277,170,2447,32113,21.4,4.0,51,False,False,42,itn_irs,False,True,3
95,9995,0,0,5,2423,171,2594,35571,22.7,0.0,44,False,False,42,itn_irs,False,True,3
96,9995,0,0,5,2583,176,2759,37036,21.2,19.1,53,False,False,42,itn_irs,False,True,3
97,9995,0,0,5,2700,165,2865,39471,22.2,8.9,57,False,False,42,itn_irs,False,True,3
98,9995,0,0,5,2800,163,2963,40843,21.6,23.7,68,False,False,42,itn_irs,False,True,3
99,9995,0,0,5,2932,152,3084,42801,23.0,0.0,59,False,False,42,itn_irs,False,True,3
100,9995,0,0,5,3000,148,3148,46662,23.2,0.0,54,False,False,42,itn_irs,False,True,3
101,9995,0,0,5,3150,141,3291,50238,21.8,4.7,24,False,False,42,itn_irs,False,True,3
102,9995,0,0,5,3219,131,3350,53314,21.7,1.7,24,False,False,42,itn_irs,False,True,3
103,9995,0,0,5,3361,221,3582,57084,23.3,52.3,50,False,False,42,itn_irs,False,True,3
104,9995,0,0,5,3454,205,3659,59711,23.2,0.0,41,False,False,42,itn_irs,False,True,3
105,9995,0,0,5,3586,194,3780,62758,22.4,8.7,41,False,False,42,itn_irs,False,True,3
106,9995,0,0,5,3805,186,3991,65710,20.4,2.0,30,False,False,42,itn_irs,False,True,3
107,9995,0,0,5,4124,207,4331,68034,21.5,4.1,30,False,False,42,itn_irs,False,True,3
108,9996,0,0,4,4591,196,4787,72850,19.4,0.0,30,False,False,42,itn_irs,False,True,3
109,9996,0,0,4,5000,196,5196,79279,20.3,19.1,39,False,False,42,itn_irs,False,True,3
110,9996,0,0,4,5434,233,5667,85327,20.2,37.1,57,False,False,42,itn_irs,False,True,3
111,9996,0,0,4,6035,264,6299,87162,19.0,31.1,46,False,False,42,itn_irs,False,True,3
112,9996,0,0,4,6512,258,6770,95599,20.3,1.8,46,False,False,42,itn_irs,False,True,3
113,9996,0,0,4,7082,246,7328,103785,21.9,0.0,42,False,False,42,itn_irs,False,True,3
114,9996,0,0,4,6552,229,6781,111158,19.7,4.7,42,False,False,42,itn_irs,False,True,3
115,9996,0,0,4,7012,227,7239,113930,21.0,8.6,45,False,False,42,itn_irs,False,True,3
116,9996,0,0,4,7380,221,7601,120348,22.9,0.0,45,False,False,42,itn_irs,False,True,3
117,9996,0,0,4,7717,218,7935,127332,20.6,2.0,36,False,False,42,itn_irs,False,True,3
118,9996,0,0,4,8116,239,8355,125287,21.3,3.9,18,False,False,42,itn_irs,False,True,3
119,9996,0,0,4,8366,231,8597,125239,22.5,2.0,4,False,False,42,itn_irs,False,True,3
120,9996,0,0,4,8636,217,8853,135453,22.4,8.9,8,False,False,42,itn_irs,False,True,3
121,9996,0,0,4,8897,213,9110,144010,22.5,0.0,8,False,False,42,itn_irs,False,True,3
122,9996,0,0,4,9142,205,9347,140714,22.8,0.0,8,False,False,42,itn_irs,False,True,3
123,9996,0,0,4,10836,230,11066,142018,22.9,2.2,4,False,False,42,itn_irs,False,True,3
124,9996,0,0,4,11305,235,11540,146707,22.0,2.0,4,False,False,42,itn_irs,False,True,3
125,9996,0,0,4,11733,240,11973,152354,20.7,4.1,4,False,False,42,itn_irs,False,True,3
126,9997,0,0,3,12259,220,12479,156915,19.9,1.4,4,False,False,42,itn_irs,False,True,3
127,9996,1,0,3,12608,216,12824,162966,21.1,0.5,4,False,False,42,itn_irs,False,True,3
128,9996,1,0,3,12846,207,13053,168557,21.8,7.1,3,False,False,42,itn_irs,False,True,3
129,9996,1,0,3,13153,207,13360,173673,22.2,0.3,3,False,False,42,itn_irs,False,True,3
130,9996,1,0,3,13248,205,13453,190357,21.7,10.9,8,False,False,42,itn_irs,False,True,3
131,9996,0,1,3,13418,202,13620,205135,22.0,5.1,10,False,False,42,itn_irs,False,True,3
132,9996,0,1,3,13708,201,13909,216655,21.8,5.3,12,False,False,42,itn_irs,False,True,3
133,9996,0,1,3,14203,205,14408,229742,22.3,0.0,12,False,False,42,itn_irs,False,True,3
134,9996,0,1,3,14696,196,14892,242408,21.5,3.0,12,False,False,42,itn_irs,False,True,3
135,9996,0,1,3,15212,184,15396,254609,23.3,2.0,12,False,False,42,itn_irs,False,True,3
136,9996,0,1,3,15800,178,15978,265716,22.6,1.0,9,False,False,42,itn_irs,False,True,3
137,9996,0,1,3,16850,176,17026,260144,21.2,0.0,9,False,False,42,itn_irs,False,True,3
138,9996,0,1,3,17949,185,18134,259247,20.7,6.9,7,False,False,42,itn_irs,False,True,3
139,9996,0,0,4,19167,194,19361,263212,22.2,0.0,5,False,False,42,itn_irs,False,True,3
140,9996,0,0,4,20280,184,20464,267913,21.5,3.2,3,False,False,42,itn_irs,False,True,3
141,9996,0,0,4,21487,181,21668,275282,22.2,7.0,6,False,False,42,itn_irs,False,True,3
142,9996,0,0,4,22644,171,22815,284316,23.9,0.5,6,False,False,42,itn_irs,False,True,3
143,9996,0,0,4,23801,173,23974,318900,22.5,7.9,9,False,False,42,itn_irs,False,True,3
144,9996,0,0,4,24857,176,25033,349322,20.5,6.0,12,False,False,42,itn_irs,False,True,3
145,9996,0,0,4,25829,176,26005,350174,21.1,0.0,12,False,False,42,itn_irs,False,True,3
146,9996,0,0,4,26429,178,26607,382170,21.8,1.0,9,False,False,42,itn_irs,False,True,3
147,9996,0,0,4,27226,184,27410,382391,22.1,0.0,9,False,False,42,itn_irs,False,True,3
148,9996,0,0,4,27818,182,28000,413418,20.7,15.3,16,False,False,42,itn_irs,False,True,3
149,9995,1,0,4,28428,178,28606,442659,22.7,0.8,13,False,False,42,itn_irs,False,True,3
150,9995,1,0,4,29023,176,29199,437092,21.9,1.0,13,False,False,42,itn_irs,False,True,3
151,9995,1,0,4,29919,168,30087,432567,22.1,0.3,10,False,False,42,itn_irs,False,True,3
152,9995,1,0,4,30766,167,30933,464083,20.6,18.2,16,False,False,42,itn_irs,False,True,3
153,9995,0,1,4,32192,173,32365,497821,20.7,1.0,16,False,False,42,itn_irs,False,True,3
154,9995,0,1,4,34057,175,34232,529629,20.5,10.9,21,False,False,42,itn_irs,False,True,3
155,9995,0,1,4,36361,176,36537,564788,20.4,1.7,21,False,False,42,itn_irs,False,True,3
156,9995,0,1,4,39388,178,39567,605582,20.8,8.7,18,False,False,42,itn_irs,False,True,3
157,9995,0,1,4,36425,160,36586,632792,21.5,0.3,18,False,False,42,itn_irs,False,True,3
158,9994,1,1,4,39046,159,39205,660952,19.9,6.0,21,False,False,42,itn_irs,False,True,3
159,9994,1,1,4,41410,164,41574,691336,20.0,14.3,28,False,False,42,itn_irs,False,True,3
160,9994,1,1,4,44104,181,44285,726926,20.3,25.5,31,False,False,42,itn_irs,False,True,3
161,9994,1,0,5,46966,197,47163,766243,20.3,26.8,44,False,False,42,itn_irs,False,True,3
162,9994,0,1,5,50284,198,50482,810387,21.6,0.0,39,False,False,42,itn_irs,False,True,3
163,9994,0,1,5,53642,209,53852,858277,20.6,20.2,49,False,False,42,itn_irs,False,True,3
164,9994,0,1,5,57106,207,57315,867475,20.5,10.9,50,False,False,42,itn_irs,False,True,3
165,9994,0,1,5,60613,204,60819,887840,19.7,5.0,52,False,False,42,itn_irs,False,True,3
166,9994,0,1,5,64331,203,64536,920914,20.6,11.8,54,False,False,42,itn_irs,False,True,3
167,9994,0,1,5,67430,212,67644,996199,19.1,10.4,52,False,False,42,itn_irs,False,True,3
168,9994,0,1,5,71137,212,71351,1069112,19.9,13.5,46,False,False,42,itn_irs,False,True,3
169,9994,0,1,5,65770,192,65966,1122835,20.2,0.0,33,False,False,42,itn_irs,False,True,3
170,9994,0,0,6,68427,188,68618,1171680,20.4,1.0,33,False,False,42,itn_irs,False,True,3
171,9994,0,0,6,71495,185,71683,1224665,20.0,4.1,23,False,False,42,itn_irs,False,True,3
172,9994,0,0,6,75112,185,75300,1280101,21.2,2.3,18,False,False,42,itn_irs,False,True,3
173,9994,0,0,6,87899,205,88107,1356576,22.6,1.0,16,False,False,42,itn_irs,False,True,3
174,9994,0,0,6,92215,195,92413,1443206,21.1,4.1,11,False,False,42,itn_irs,False,True,3
175,9994,0,0,6,97111,204,97317,1424423,19.8,5.1,8,False,False,42,itn_irs,False,True,3
176,9994,0,0,6,101073,216,101291,1422414,20.6,6.1,5,False,False,42,itn_irs,False,True,3
177,9994,0,0,6,104599,206,104806,1533832,20.0,10.6,10,False,False,42,itn_irs,False,True,3
178,9994,0,0,6,108476,204,108680,1646621,21.6,0.0,10,False,False,42,itn_irs,False,True,3
179,9993,1,0,6,113237,210,113447,1760986,21.4,0.5,10,False,False,42,itn_irs,False,True,3
180,9993,1,0,6,119527,204,119731,1874760,21.0,8.3,14,False,False,42,itn_irs,False,True,3
181,9993,1,0,6,127527,219,127746,1994422,20.7,24.7,26,False,False,42,itn_irs,False,True,3
182,9993,1,0,6,135455,212,135667,2117724,21.1,10.7,31,False,False,42,itn_irs,False,True,3
183,9993,0,1,6,143617,212,143829,2256529,22.8,1.4,29,False,False,42,itn_irs,False,True,3
184,9993,0,1,6,149779,211,149992,2391130,22.7,0.6,26,False,False,42,itn_irs,False,True,3
185,9993,0,1,6,177682,229,177913,2581245,21.4,10.5,26,False,False,42,itn_irs,False,True,3
186,9993,0,1,6,187006,224,187231,2789148,21.9,9.8,30,False,False,42,itn_irs,False,True,3
187,9993,0,1,6,198577,228,198805,2993499,22.7,5.1,32,False,False,42,itn_irs,False,True,3
188,9993,0,1,6,210391,224,210615,3205902,20.5,3.8,28,False,False,42,itn_irs,False,True,3
189,9992,1,1,6,224962,229,225191,3435522,21.9,1.2,16,False,False,42,itn_irs,False,True,3
190,9992,1,1,6,241612,222,241835,3683139,22.6,3.2,11,False,False,42,itn_irs,False,True,3
191,9992,1,0,7,257161,231,257393,3946055,20.3,12.4,17,False,False,42,itn_irs,False,True,3
192,9992,1,0,7,273262,287,273550,4218379,20.8,33.8,33,False,False,42,itn_irs,False,True,3
193,9992,0,1,7,289300,296,289597,4498797,20.8,4.9,28,False,False,42,itn_irs,False,True,3
194,9992,0,1,7,305243,300,305548,4794815,21.5,5.5,26,False,False,42,itn_irs,False,True,3
195,9992,0,1,7,321429,304,321744,5101448,22.6,2.5,24,False,False,42,itn_irs,False,True,3
196,9992,0,1,7,337534,304,337848,5423040,22.9,9.7,28,False,False,42,itn_irs,False,True,3
197,9992,0,1,7,354684,302,354997,5751474,21.3,1.0,28,False,False,42,itn_irs,False,True,3
198,9992,0,1,7,370703,306,371018,6080966,21.7,0.5,28,False,False,42,itn_irs,False,True,3
199,9992,0,1,7,390735,317,391064,5993079,21.2,0.5,22,False,False,42,itn_irs,False,True,3
200,9991,1,1,7,407046,312,407375,5970862,22.4,0.0,6,False,False,42,itn_irs,False,True,3
201,9991,1,0,8,420239,312,420570,5988398,21.9,3.0,6,False,False,42,itn_irs,False,True,3
202,9991,1,0,8,430570,316,430901,6041984,21.8,2.0,4,False,False,42,itn_irs,False,True,3
203,9991,1,0,8,439776,306,440095,5223520,22.0,0.0,4,False,False,42,itn_irs,False,True,3
204,9990,1,1,8,441978,307,442295,4705293,22.3,0.5,0,False,False,42,itn_irs,False,True,3
205,9990,1,1,8,439380,300,439687,4359305,21.6,0.5,0,False,False,42,itn_irs,False,True,3
206,9990,1,1,8,432236,287,432529,4759612,20.6,4.1,0,False,False,42,itn_irs,False,True,3
207,9989,2,1,8,425058,284,425348,5400359,20.2,16.6,8,False,False,42,itn_irs,False,True,3
208,9989,1,2,8,419927,283,420216,5934012,21.1,14.0,15,False,False,42,itn_irs,False,True,3
209,9989,1,2,8,416539,264,416812,6374743,21.4,1.3,15,False,False,42,itn_irs,False,True,3
210,9989,1,2,8,414511,243,414767,6747358,23.3,0.0,15,False,False,42,itn_irs,False,True,3
211,9989,0,3,8,414057,243,414315,7059036,22.7,0.0,15,False,False,42,itn_irs,False,True,3
212,9989,0,2,9,414483,237,414750,7324022,22.2,2.0,15,False,False,42,itn_irs,False,True,3
213,9989,0,2,9,419158,229,419424,7574633,21.7,1.0,15,False,False,42,itn_irs,False,True,3
214,9989,0,2,9,427549,221,427811,7807492,21.1,7.1,18,False,False,42,itn_irs,False,True,3
215,9989,0,2,9,439153,222,439422,7452569,21.3,11.7,15,False,False,42,itn_irs,False,True,3
216,9989,0,1,10,450418,222,450709,7781037,22.0,6.1,11,False,False,42,itn_irs,False,True,3
217,9989,0,1,10,472784,229,473076,8149726,21.0,25.9,23,False,False,42,itn_irs,False,True,3
218,9989,0,1,10,507072,244,507382,8589805,21.1,2.4,23,False,False,42,itn_irs,False,True,3
219,9989,0,0,11,552390,251,552734,9132085,22.9,0.0,23,False,False,42,itn_irs,False,True,3
220,9989,0,0,11,592612,268,592949,9760593,23.2,1.7,23,False,False,42,itn_irs,False,True,3
221,9989,0,0,11,626177,264,626495,10412648,21.3,5.6,25,False,False,42,itn_irs,False,True,3
222,9989,0,0,11,654140,289,654469,11045705,21.6,3.6,22,False,False,42,itn_irs,False,True,3
223,9989,0,0,11,677338,289,677658,11676427,22.3,16.9,25,False,False,42,itn_irs,False,True,3
224,9989,0,0,11,696442,290,696750,12288687,21.7,0.0,22,False,False,42,itn_irs,False,True,3
225,9989,0,0,11,712760,278,713050,12859713,21.4,14.9,17,False,False,42,itn_irs,False,True,3
226,9990,0,0,10,727165,292,727466,13400765,21.4,8.6,21,False,False,42,itn_irs,False,True,3
227,9990,0,0,10,739588,295,739892,13916569,20.4,18.0,30,False,False,42,itn_irs,False,True,3
228,9990,0,0,10,752442,293,752743,14392920,20.6,0.0,30,False,False,42,itn_irs,False,True,3
229,9990,0,0,10,767982,291,768279,14876925,21.7,0.4,28,False,False,42,itn_irs,False,True,3
230,9989,1,0,10,782549,295,782849,15344455,22.1,2.3,28,False,False,42,itn_irs,False,True,3
231,9989,1,0,10,797517,301,797822,15812153,22.7,5.9,22,False,False,42,itn_irs,False,True,3
232,9989,1,0,10,815480,303,815786,16312988,20.8,7.1,25,False,False,42,itn_irs,False,True,3
233,9989,1,0,10,836577,312,836891,16822371,21.1,0.0,18,False,False,42,itn_irs,False,True,3
234,9989,0,1,10,860255,308,860564,16131630,21.1,6.5,17,False,False,42,itn_irs,False,True,3
235,9989,0,1,10,881492,285,881803,16833064,21.4,9.5,12,False,False,42,itn_irs,False,True,3
236,9988,1,1,10,901561,280,901902,17501072,22.2,1.4,12,False,False,42,itn_irs,False,True,3
237,9988,1,1,10,921224,268,921558,18165708,21.6,2.5,12,False,False,42,itn_irs,False,True,3
238,9988,1,1,10,939309,262,939629,18809511,21.1,6.3,15,False,False,42,itn_irs,False,True,3
239,9988,1,1,10,957089,268,957417,19406656,21.8,0.0,13,False,False,42,itn_irs,False,True,3
240,9988,0,2,10,973349,264,973676,20002146,20.2,3.3,10,False,False,42,itn_irs,False,True,3
241,9988,0,2,10,988657,276,989007,19076442,21.7,0.0,10,False,False,42,itn_irs,False,True,3
242,9988,0,1,11,1000176,277,1000574,18363761,22.3,5.4,9,False,False,42,itn_irs,False,True,3
243,9988,0,1,11,1009728,264,1010078,19153865,22.2,14.0,12,False,False,42,itn_irs,False,True,3
244,9988,0,1,11,1019089,267,1019432,19873885,21.8,0.0,12,False,False,42,itn_irs,False,True,3
245,9988,0,1,11,1028623,267,1028956,20542544,21.3,3.4,12,False,False,42,itn_irs,False,True,3
246,9988,0,1,11,1039400,275,1039720,21169469,21.4,8.9,13,False,False,42,itn_irs,False,True,3
247,9988,0,1,11,1050495,271,1050808,21731599,21.7,7.7,16,False,False,42,itn_irs,False,True,3
248,9988,0,0,12,1065598,268,1065907,22341018,22.2,1.4,16,False,False,42,itn_irs,False,True,3
249,9988,0,0,12,1081570,282,1081880,22926988,22.4,1.7,16,False,False,42,itn_irs,False,True,3
250,9988,0,0,12,1097250,263,1097533,23478325,20.7,6.7,17,False,False,42,itn_irs,False,True,3
251,9988,0,0,12,1112321,248,1112582,24030072,22.5,1.9,10,False,False,42,itn_irs,False,True,3
252,9988,0,0,12,1127481,252,1127740,24539700,23.3,0.0,10,False,False,42,itn_irs,False,True,3
253,9988,0,0,12,1142744,238,1142989,25050520,22.2,14.0,17,False,False,42,itn_irs,False,True,3
254,9988,0,0,12,1157738,238,1157982,25543848,22.1,0.0,13,False,False,42,itn_irs,False,True,3
255,9988,0,0,12,1175391,256,1175650,26095657,21.0,31.0,25,False,False,42,itn_irs,False,True,3
256,9988,0,0,12,1194728,264,1194992,26718004,22.0,0.0,25,False,False,42,itn_irs,False,True,3
257,9988,0,0,12,1211368,268,1211636,27272843,21.0,3.9,25,False,False,42,itn_irs,False,True,3
258,9988,0,0,12,1225667,269,1225936,27812390,21.9,13.6,28,False,False,42,itn_irs,False,True,3
259,9988,0,0,12,1238579,277,1238856,28348060,20.5,22.6,39,False,False,42,itn_irs,False,True,3
260,9988,0,0,12,1249952,267,1250219,28841084,20.5,24.8,51,False,False,42,itn_irs,False,True,3
261,9988,0,0,12,1260498,261,1260759,28064544,20.8,7.7,47,False,False,42,itn_irs,False,True,3
262,9988,0,0,12,1269975,240,1270215,28671727,20.6,1.2,47,False,False,42,itn_irs,False,True,3
263,9988,0,0,12,1279954,239,1280193,29233547,21.7,11.2,37,False,False,42,itn_irs,False,True,3
264,9988,0,0,12,1289952,229,1290181,29761195,20.4,18.0,46,False,False,42,itn_irs,False,True,3
265,9989,0,0,11,1299670,220,1299890,30255906,20.6,4.9,46,False,False,42,itn_irs,False,True,3
266,9989,0,0,11,1202076,197,1202273,29617252,21.5,2.0,40,False,False,42,itn_irs,False,True,3
267,9989,0,0,11,1294866,195,1295061,29719593,20.7,0.0,29,False,False,42,itn_irs,False,True,3
268,9989,0,0,11,1303689,193,1303882,30097598,22.4,0.0,17,False,False,42,itn_irs,False,True,3
269,9989,0,0,11,1311840,175,1312015,30471158,22.3,0.0,14,False,False,42,itn_irs,False,True,3
270,9989,0,0,11,1319487,178,1319665,28569051,21.9,0.0,14,False,False,42,itn_irs,False,True,3
271,9989,0,0,11,1326254,177,1326431,27073363,21.3,6.4,12,False,False,42,itn_irs,False,True,3
272,9989,0,0,11,1331664,174,1331838,25873472,19.9,7.2,6,False,False,42,itn_irs,False,True,3
273,9989,0,0,11,1336190,173,1336363,24890174,19.8,2.4,6,False,False,42,itn_irs,False,True,3
